ID,RT,DT,CCS,m/z, 9-M-E1-A-1.d.DeMP,10-M-E1-A-2.d.DeMP, 11-M-E1-A-3.d.DeMP, 16-DBS-E1-A-1.d.DeMP, 17-DBS-E1-A-2.d.DeMP, 18-DBS-E1-A-3.d.DeMP, 41-M-E4-A-1.d.DeMP, 42-M-E4-A-2.d.DeMP, 43-M-E4-A-3.d.DeMP, 47-DBS-E4-A-1.d.DeMP, 48-DBS-E4-A-2.d.DeMP, 49-DBS--E4-A-3.d.DeMP
16495,16.458,36.357,267.87,716.8427,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16496,16.08,31.05,230.16,553.2956,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16497,15.182,31.013,229.89,553.2858,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16498,13.046,26.088,195.52,386.3554,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16499,14.775,37.22,274.05,740.5253,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16500,0.25,14.082,110.08,176.8591,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16501,0.246,16.477,126.2,244.8638,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16502,12.42,29.093,215.38,591.0226,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16503,15.718,29.116,216.86,465.3009,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16504,12.124,29.445,217.74,620.9934,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16505,13.597,29.075,217.77,388.2532,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16506,2.552,15.872,127.82,121.0293,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16507,14.948,31.635,234.5,552.339,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001
16508,12.622,28.711,212.48,601.0711,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16509,13.485,25.789,194.17,340.4037,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16510,14.944,43.354,322.51,464.314,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16511,1.291,56.582,466.03,92.931,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001
16512,6.039,28.265,210.16,497.2401,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16513,10.545,26.333,195.77,504.9945,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16514,15.695,18.284,142.89,173.014,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16515,14.875,15.153,119.3,158.9377,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16516,6.01,18.1,138.29,253.9968,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16517,6.93,30.392,224.48,650.993,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16518,14.554,22.758,173.13,270.136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16519,1.589,12.396,100.19,118.971,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16520,10.84,20.887,157.74,322.9986,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001
16521,16.458,38.683,284.49,785.5849,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16522,0.082,25.044,186.89,444.9613,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16523,13.069,35.219,259.65,697.169,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16524,16.455,35.667,262.95,696.4944,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16525,10.81,28.079,209.04,475.1957,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16526,10.15,18.684,143.92,217.0367,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16527,13.0,23.641,177.24,387.0257,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16528,1.38,58.12,478.68,92.9275,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16529,0.324,33.265,263.31,141.017,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001
16530,14.727,29.582,219.9,498.3153,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001
16531,16.157,34.003,251.04,653.3659,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001
16532,14.102,37.726,277.65,757.3376,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001
16533,0.245,18.214,139.54,240.0338,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001
16534,3.044,21.78,172.6,142.0206,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001
16535,14.4,18.281,140.0,242.0338,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001
16536,0.239,28.555,222.48,175.0216,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16537,16.167,26.124,194.28,498.9822,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16538,0.322,26.644,202.18,280.9759,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001
16539,1.031,20.112,154.14,236.0102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16540,16.187,31.164,231.48,509.6447,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001
16541,13.318,26.849,200.86,406.2207,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16542,7.998,27.085,201.12,526.9669,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16543,10.377,39.768,291.36,1001.5477,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16544,13.959,33.983,250.77,669.2811,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16545,16.021,37.864,278.63,762.6344,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16546,13.092,34.366,253.53,677.1791,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16547,12.571,23.518,178.11,297.3089,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16548,14.298,23.191,176.12,280.0269,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16549,14.297,27.891,207.53,485.2022,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16550,14.1,25.136,189.49,330.382,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16551,13.088,33.582,247.99,647.1698,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16552,15.203,38.311,281.7,795.4976,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16553,13.879,23.744,179.98,291.3616,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16554,15.145,28.389,214.83,297.2925,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16555,9.464,27.143,202.05,479.1681,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16556,16.157,35.909,264.55,721.4981,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16557,16.096,38.138,306.85,116.9708,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16558,14.402,30.709,227.93,525.5664,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16559,15.05,39.529,295.89,383.3604,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16560,13.517,26.947,201.96,384.3159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16561,11.151,26.687,199.39,423.2555,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16562,15.599,29.166,218.32,395.3364,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16563,12.461,24.203,182.9,312.3007,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001
16564,4.711,28.656,213.27,479.2069,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16565,16.127,37.851,278.56,758.5444,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16566,14.794,30.629,224.61,994.9292,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001
16567,5.543,31.38,232.08,609.2655,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16568,9.499,27.284,203.11,478.1675,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16569,16.076,33.288,246.46,575.4778,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16570,11.878,35.026,258.87,617.375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16571,11.264,8.814,71.61,116.9734,63.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16572,10.61,29.388,236.66,116.9733,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001
16573,16.398,39.464,290.26,778.5766,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0,0.001,0.001,0.001
16574,0.857,32.222,249.66,188.9877,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63.0
16575,0.923,26.098,209.92,118.9694,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16576,7.657,24.853,216.75,61.988,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16577,14.907,23.377,177.34,286.3471,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16578,13.063,25.615,192.25,371.2415,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16579,14.738,32.792,244.54,439.2987,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16580,2.853,18.052,141.2,171.1023,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16581,14.079,28.013,208.72,462.2665,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16582,12.226,10.461,83.42,141.0166,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16583,11.228,48.458,383.17,141.0196,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16584,15.393,35.688,262.83,736.363,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16585,12.399,17.712,136.01,230.9382,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16586,9.896,30.075,222.19,644.9589,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001
16587,14.86,25.68,193.06,354.2896,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001
16588,13.043,33.917,251.04,581.4581,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16589,13.037,25.879,193.99,384.4842,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16590,13.273,25.881,193.73,401.1409,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001
16591,6.517,26.86,200.78,417.1001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16592,14.794,26.27,197.2,368.3246,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16593,10.76,30.089,222.86,575.2581,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16594,3.854,32.474,239.76,657.2607,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16595,12.472,23.867,180.38,312.0222,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16596,13.413,32.65,241.28,629.2429,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16597,8.673,19.823,150.63,281.1215,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16598,15.586,36.122,266.61,656.573,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001
16599,13.765,17.461,134.52,218.1604,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001
16600,8.347,19.876,148.96,401.9474,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001
16601,13.205,33.102,244.51,641.2829,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001
16602,11.69,30.505,245.62,116.9702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16603,9.486,22.539,168.46,429.3349,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16604,15.812,36.546,269.2,725.4475,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16605,14.808,30.605,224.65,930.9378,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16606,14.317,35.064,259.01,634.5125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16607,14.094,38.148,280.55,787.5319,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16608,16.187,35.988,264.7,789.2734,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16609,3.173,28.577,212.13,529.2337,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16610,13.783,29.794,221.42,502.2869,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16611,13.031,24.3,183.31,325.9164,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16612,13.709,28.711,213.86,465.2573,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16613,15.52,34.787,257.28,599.5288,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16614,14.035,22.142,168.87,257.0671,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16615,6.199,32.798,242.17,653.3232,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16616,5.585,12.618,100.43,141.0242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16617,8.998,14.19,112.83,141.0195,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16618,15.907,33.091,245.08,568.4727,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16619,13.949,26.49,198.87,367.2851,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16620,14.008,34.233,252.75,650.3178,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16621,11.762,27.592,205.81,445.2514,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16622,16.306,36.895,271.76,725.5641,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16623,8.585,23.092,172.94,401.945,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001
16624,15.108,27.675,203.52,844.9387,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16625,1.906,24.538,187.62,242.0134,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16626,9.455,19.864,151.42,262.9878,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001
16627,0.239,21.248,160.64,314.0526,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001
16628,9.354,19.943,152.07,261.0732,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001
16629,13.392,13.584,106.71,165.8361,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16630,7.025,31.679,234.5,585.307,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16631,14.391,31.572,234.43,515.3326,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16632,0.948,35.388,271.46,222.0299,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16633,4.524,14.683,117.46,131.0127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16634,13.778,28.384,212.05,421.2583,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16635,15.818,25.089,189.25,325.6442,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16636,14.654,26.991,201.83,412.2651,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16637,15.188,32.711,241.77,623.3333,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16638,0.309,35.76,262.57,879.0391,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16639,14.925,29.798,221.34,512.383,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16640,11.651,18.164,140.53,202.0293,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16641,11.596,19.237,146.69,262.0663,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16642,7.15,30.909,228.47,626.9395,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001
16643,14.665,25.343,190.26,369.171,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16644,11.324,21.989,181.68,92.9274,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16645,14.512,27.172,204.04,363.2506,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16646,14.906,19.674,149.69,273.9731,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16647,15.026,26.085,193.92,506.23,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16648,15.85,35.93,265.82,588.3708,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16649,9.86,21.134,159.38,334.0329,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16650,14.594,29.0,216.99,400.3347,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16651,3.084,26.784,235.34,59.0147,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16652,0.743,35.055,288.38,94.9254,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16653,16.021,27.989,209.46,400.335,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16654,11.589,9.981,79.62,141.0221,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16655,0.819,36.948,304.64,92.9274,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16656,2.104,13.606,106.78,167.8347,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001
16657,12.446,24.201,182.88,312.3454,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001
16658,16.233,35.627,262.81,675.535,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001
16659,13.874,23.102,175.39,281.7029,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16660,2.981,10.816,83.49,226.0208,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16661,15.359,31.105,230.55,555.3437,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001
16662,6.082,30.143,222.65,651.9768,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16663,3.169,30.984,229.13,614.2151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0
16664,7.986,18.4,161.99,59.0148,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001
16665,15.273,31.856,236.3,535.5448,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001
16666,14.026,23.114,174.14,339.1527,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001
16667,14.046,27.601,206.65,395.3896,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001
16668,2.494,35.381,274.24,187.0071,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001
16669,0.544,23.006,173.22,345.0952,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001
16670,3.904,33.79,249.35,669.3285,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001
16671,14.004,22.6,171.99,268.3065,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16672,16.417,34.403,254.15,633.4566,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16673,0.976,30.636,233.83,246.0698,0.001,0.001,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16674,14.662,22.781,173.33,269.4461,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16675,7.158,30.194,223.94,543.0522,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001
16676,13.917,27.305,203.15,488.1108,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001
16677,13.345,22.017,168.02,253.8539,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001
16678,1.982,15.502,122.38,153.0198,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001
16679,14.338,32.502,240.44,599.748,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001
16680,14.36,26.159,196.46,363.4077,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001
16681,0.251,24.344,182.01,420.0904,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16682,5.495,25.077,201.75,118.9677,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16683,15.478,32.147,238.05,574.3576,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16684,4.031,9.185,81.36,59.015,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16685,1.523,23.893,181.6,274.0689,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16686,9.463,25.417,201.06,143.9925,62.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16687,13.208,29.419,218.42,523.2513,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001
16688,0.135,26.985,200.32,532.9779,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,61.0
16689,12.681,5.261,41.14,218.0356,0.001,61.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16690,4.838,31.508,232.13,738.9938,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,61.0,0.001
16691,16.086,26.74,196.87,794.9368,0.001,0.001,0.001,0.001,61.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16692,8.278,22.282,171.47,217.0346,0.001,0.001,61.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
16693,13.832,25.663,192.54,375.2312,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,61.0,0.001,0.001
16694,4.404,27.494,217.78,141.0209,0.001,0.001,0.001,0.001,0.001,61.0,0.001,0.001,0.001,0.001,0.001,0.001
16695,12.248,26.244,210.93,119.9467,0.001,0.001,0.001,0.001,0.001,61.0,0.001,0.001,0.001,0.001,0.001,0.001
16696,8.374,29.322,216.83,620.998,0.001,0.001,0.001,0.001,0.001,61.0,0.001,0.001,0.001,0.001,0.001,0.001
