ID,RT,DT,CCS,m/z,83 Paired 12835.d.DeMP, 84 Paired 7211.d.DeMP, 85 Paired 2654.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
7977,15.17,29.989,252.98,490.3581,324,0.001,0.001,0.001,0.001,0.001
7978,10.685,31.202,260.96,575.3359,324,0.001,0.001,0.001,0.001,0.001
7979,13.307,29.573,249.46,523.2712,324,0.001,0.001,0.001,0.001,0.001
7980,2.175,17.471,180.29,80.9649,0.001,324,0.001,0.001,0.001,0.001
7981,15.652,32.642,271.52,586.4237,324,0.001,0.001,0.001,0.001,0.001
7982,4.172,21.894,196.1,296.1149,324,0.001,0.001,0.001,0.001,0.001
7983,13.854,36.274,297.41,690.534,0.001,324,0.001,0.001,0.001,0.001
7984,8.369,29.973,252.33,531.2954,0.001,0.001,324,0.001,0.001,0.001
7985,8.548,32.06,269.46,427.2228,0.001,324,0.001,0.001,0.001,0.001
7986,8.22,26.79,233.02,301.1637,0.001,324,0.001,0.001,0.001,0.001
7987,7.858,37.414,304.74,844.4008,0.001,324,0.001,0.001,0.001,0.001
7988,15.891,36.067,296.06,670.5277,0.001,323,0.001,0.001,0.001,0.001
7989,14.049,30.172,254.74,463.3783,323,0.001,0.001,0.001,0.001,0.001
7990,3.42,29.505,248.61,553.2434,323,0.001,0.001,0.001,0.001,0.001
7991,10.512,25.341,220.8,347.2578,323,0.001,0.001,0.001,0.001,0.001
7992,13.129,27.25,234.5,375.3255,323,0.001,0.001,0.001,0.001,0.001
7993,14.478,39.422,319.86,792.532,0.001,0.001,323,0.001,0.001,0.001
7994,11.057,27.848,237.23,476.2481,323,0.001,0.001,0.001,0.001,0.001
7995,4.808,17.04,313.64,232.0565,323,0.001,0.001,0.001,0.001,0.001
7996,9.689,28.497,242.1,474.2315,323,0.001,0.001,0.001,0.001,0.001
7997,2.611,20.371,184.75,289.0016,0.001,323,0.001,0.001,0.001,0.001
7998,1.711,22.517,200.7,300.1542,323,0.001,0.001,0.001,0.001,0.001
7999,8.087,31.533,263.21,595.3229,0.001,322,0.001,0.001,0.001,0.001
8000,6.033,23.187,205.21,320.7561,0.001,322,0.001,0.001,0.001,0.001
8001,8.422,25.003,217.74,370.2307,322,0.001,0.001,0.001,0.001,0.001
8002,11.526,29.87,251.99,497.346,322,0.001,0.001,0.001,0.001,0.001
8003,12.464,24.202,212.7,327.1849,322,0.001,0.001,0.001,0.001,0.001
8004,14.408,26.993,231.69,421.272,322,0.001,0.001,0.001,0.001,0.001
8005,9.501,29.035,246.55,445.2937,0.001,322,0.001,0.001,0.001,0.001
8006,1.127,22.507,199.42,349.0159,0.001,322,0.001,0.001,0.001,0.001
8007,14.451,30.253,254.44,529.2975,322,0.001,0.001,0.001,0.001,0.001
8008,1.81,24.56,214.01,391.1126,321,0.001,0.001,0.001,0.001,0.001
8009,8.484,19.071,174.92,288.0323,321,0.001,0.001,0.001,0.001,0.001
8010,12.932,40.802,329.26,915.4793,321,0.001,0.001,0.001,0.001,0.001
8011,13.902,27.715,236.37,467.2786,321,0.001,0.001,0.001,0.001,0.001
8012,6.805,20.517,185.41,306.0429,321,0.001,0.001,0.001,0.001,0.001
8013,8.019,35.95,294.57,749.4171,0.001,0.001,321,0.001,0.001,0.001
8014,10.636,26.127,226.07,375.2505,321,0.001,0.001,0.001,0.001,0.001
8015,15.199,36.616,299.67,724.3758,0.001,321,0.001,0.001,0.001,0.001
8016,5.586,27.18,233.34,407.0427,321,0.001,0.001,0.001,0.001,0.001
8017,14.111,21.816,198.26,223.027,0.001,321,0.001,0.001,0.001,0.001
8018,14.87,29.734,252.13,424.3878,0.001,321,0.001,0.001,0.001,0.001
8019,3.943,19.107,177.19,229.0153,0.001,321,0.001,0.001,0.001,0.001
8020,9.67,27.506,235.02,453.1405,0.001,321,0.001,0.001,0.001,0.001
8021,9.504,19.026,174.61,287.0357,0.001,0.001,321,0.001,0.001,0.001
8022,5.337,22.125,199.9,238.5759,321,0.001,0.001,0.001,0.001,0.001
8023,12.926,29.691,250.43,515.2374,320,0.001,0.001,0.001,0.001,0.001
8024,10.722,27.025,231.94,421.2372,320,0.001,0.001,0.001,0.001,0.001
8025,13.52,32.758,272.16,608.3351,320,0.001,0.001,0.001,0.001,0.001
8026,6.349,22.594,201.12,306.1351,320,0.001,0.001,0.001,0.001,0.001
8027,9.903,27.97,238.53,449.2311,320,0.001,0.001,0.001,0.001,0.001
8028,9.101,23.183,205.95,293.2102,320,0.001,0.001,0.001,0.001,0.001
8029,14.522,31.188,261.38,529.4259,0.001,0.001,320,0.001,0.001,0.001
8030,2.576,23.351,202.95,552.2382,0.001,320,0.001,0.001,0.001,0.001
8031,13.996,23.98,211.89,296.2395,0.001,320,0.001,0.001,0.001,0.001
8032,1.593,23.892,209.71,355.0687,0.001,320,0.001,0.001,0.001,0.001
8033,9.878,29.851,251.22,549.305,0.001,320,0.001,0.001,0.001,0.001
8034,2.063,32.797,271.8,681.2864,319,0.001,0.001,0.001,0.001,0.001
8035,4.98,20.868,188.52,289.0369,0.001,0.001,319,0.001,0.001,0.001
8036,8.368,31.81,265.2,601.3041,0.001,0.001,319,0.001,0.001,0.001
8037,6.307,27.937,238.48,437.0528,319,0.001,0.001,0.001,0.001,0.001
8038,1.766,17.104,165.66,159.0921,319,0.001,0.001,0.001,0.001,0.001
8039,4.127,23.138,204.78,323.15,0.001,0.001,319,0.001,0.001,0.001
8040,11.743,28.514,243.64,391.2827,319,0.001,0.001,0.001,0.001,0.001
8041,8.633,24.696,216.38,329.2312,319,0.001,0.001,0.001,0.001,0.001
8042,11.538,25.1,218.98,347.2565,319,0.001,0.001,0.001,0.001,0.001
8043,12.231,26.258,226.4,409.2381,319,0.001,0.001,0.001,0.001,0.001
8044,8.422,39.575,320.46,875.4666,0.001,319,0.001,0.001,0.001,0.001
8045,3.374,28.563,241.95,523.162,0.001,319,0.001,0.001,0.001,0.001
8046,15.467,42.246,340.12,873.7083,319,0.001,0.001,0.001,0.001,0.001
8047,13.103,23.5,208.2,298.2452,0.001,319,0.001,0.001,0.001,0.001
8048,7.282,34.055,554.37,1134.5519,134,184,0.001,0.001,0.001,0.001
8049,2.449,19.736,184.23,187.0052,0.001,0.001,318,0.001,0.001,0.001
8050,13.387,24.931,218.16,329.1893,0.001,318,0.001,0.001,0.001,0.001
8051,13.308,27.652,236.33,438.2589,0.001,318,0.001,0.001,0.001,0.001
8052,14.798,30.11,254.75,435.3833,318,0.001,0.001,0.001,0.001,0.001
8053,15.079,33.156,1082.66,557.8882,318,0.001,0.001,0.001,0.001,0.001
8054,12.549,27.899,238.62,413.2662,318,0.001,0.001,0.001,0.001,0.001
8055,9.161,27.863,237.51,464.2308,318,0.001,0.001,0.001,0.001,0.001
8056,13.364,24.945,217.72,351.2193,0.001,0.001,318,0.001,0.001,0.001
8057,16.212,36.526,299.21,697.544,0.001,0.001,318,0.001,0.001,0.001
8058,13.715,24.64,216.06,325.274,0.001,0.001,318,0.001,0.001,0.001
8059,9.447,26.3,226.79,405.2261,318,0.001,0.001,0.001,0.001,0.001
8060,2.422,30.169,265.23,187.0057,317,0.001,0.001,0.001,0.001,0.001
8061,6.838,30.764,257.49,597.2782,0.001,0.001,317,0.001,0.001,0.001
8062,13.829,29.94,253.48,435.3469,317,0.001,0.001,0.001,0.001,0.001
8063,1.254,19.609,181.98,209.0435,0.001,317,0.001,0.001,0.001,0.001
8064,10.97,29.951,252.97,471.3464,0.001,317,0.001,0.001,0.001,0.001
8065,16.456,17.039,161.64,221.0206,317,0.001,0.001,0.001,0.001,0.001
8066,14.106,34.814,287.72,577.483,0.001,317,0.001,0.001,0.001,0.001
8067,9.733,31.429,262.96,547.2342,317,0.001,0.001,0.001,0.001,0.001
8068,15.887,33.022,274.23,596.3979,317,0.001,0.001,0.001,0.001,0.001
8069,15.083,33.363,2441.05,558.7263,317,0.001,0.001,0.001,0.001,0.001
8070,9.748,27.746,236.6,467.2463,0.001,0.001,317,0.001,0.001,0.001
8071,15.75,26.818,231.16,380.3599,317,0.001,0.001,0.001,0.001,0.001
8072,3.291,21.67,194.4,296.1132,317,0.001,0.001,0.001,0.001,0.001
8073,15.96,40.604,327.99,884.3302,0.001,316,0.001,0.001,0.001,0.001
8074,9.097,27.508,235.24,439.2468,316,0.001,0.001,0.001,0.001,0.001
8075,12.927,29.866,251.36,547.2471,0.001,316,0.001,0.001,0.001,0.001
8076,11.473,29.33,248.69,449.3259,316,0.001,0.001,0.001,0.001,0.001
8077,15.852,39.702,321.49,859.3269,316,0.001,0.001,0.001,0.001,0.001
8078,0.503,18.849,174.51,246.9591,0.001,316,0.001,0.001,0.001,0.001
8079,15.4,38.551,313.46,789.558,0.001,0.001,316,0.001,0.001,0.001
8080,7.566,23.07,204.42,317.1408,0.001,0.001,316,0.001,0.001,0.001
8081,16.179,41.688,336.12,857.6764,0.001,0.001,316,0.001,0.001,0.001
8082,13.104,30.614,257.99,466.361,0.001,316,0.001,0.001,0.001,0.001
8083,9.868,29.83,251.08,548.3056,0.001,316,0.001,0.001,0.001,0.001
8084,15.002,26.493,229.42,349.3097,316,0.001,0.001,0.001,0.001,0.001
8085,11.907,34.935,293.97,319.2264,316,0.001,0.001,0.001,0.001,0.001
8086,10.015,28.879,245.31,449.2885,193,0.001,122,0.001,0.001,0.001
8087,15.934,34.627,285.94,613.5325,315,0.001,0.001,0.001,0.001,0.001
8088,4.846,21.959,199.31,224.0599,315,0.001,0.001,0.001,0.001,0.001
8089,10.652,28.53,242.65,453.3202,0.001,315,0.001,0.001,0.001,0.001
8090,10.577,23.383,207.86,281.2109,0.001,0.001,315,0.001,0.001,0.001
8091,8.079,24.177,212.54,326.1971,0.001,315,0.001,0.001,0.001,0.001
8092,2.705,27.722,236.01,497.6486,0.001,315,0.001,0.001,0.001,0.001
8093,14.583,32.935,274.46,521.42,0.001,315,0.001,0.001,0.001,0.001
8094,6.174,23.501,206.88,350.0689,315,0.001,0.001,0.001,0.001,0.001
8095,8.414,38.609,313.57,839.4938,0.001,0.001,315,0.001,0.001,0.001
8096,12.292,26.009,225.36,367.2843,0.001,314,0.001,0.001,0.001,0.001
8097,15.045,35.128,343.96,59.0145,0.001,0.001,314,0.001,0.001,0.001
8098,2.303,19.168,179.62,190.0975,0.001,314,0.001,0.001,0.001,0.001
8099,7.8,28.81,243.36,561.2367,0.001,0.001,314,0.001,0.001,0.001
8100,2.293,23.216,205.34,324.0822,0.001,314,0.001,0.001,0.001,0.001
8101,10.437,28.378,241.18,476.2297,314,0.001,0.001,0.001,0.001,0.001
8102,3.804,16.338,159.64,159.0434,314,0.001,0.001,0.001,0.001,0.001
8103,12.126,32.243,269.19,531.3673,314,0.001,0.001,0.001,0.001,0.001
8104,6.133,25.155,219.34,349.1996,314,0.001,0.001,0.001,0.001,0.001
8105,5.728,43.296,346.7,1109.0177,314,0.001,0.001,0.001,0.001,0.001
8106,9.589,30.125,254.62,449.2333,314,0.001,0.001,0.001,0.001,0.001
8107,5.544,28.72,243.41,499.2568,0.001,0.001,313,0.001,0.001,0.001
8108,9.223,22.126,198.12,287.2016,0.001,0.001,313,0.001,0.001,0.001
8109,10.786,26.501,227.9,428.248,0.001,0.001,313,0.001,0.001,0.001
8110,8.666,25.655,222.42,381.2283,0.001,0.001,313,0.001,0.001,0.001
8111,9.14,23.015,399.72,314.6431,0.001,0.001,313,0.001,0.001,0.001
8112,13.837,32.068,267.39,574.3508,313,0.001,0.001,0.001,0.001,0.001
8113,6.739,26.747,230.48,387.184,313,0.001,0.001,0.001,0.001,0.001
8114,13.902,31.096,260.41,554.3216,313,0.001,0.001,0.001,0.001,0.001
8115,10.551,25.106,219.29,336.2213,313,0.001,0.001,0.001,0.001,0.001
8116,13.086,30.068,253.16,521.3482,0.001,313,0.001,0.001,0.001,0.001
8117,13.953,31.857,266.76,499.3785,313,0.001,0.001,0.001,0.001,0.001
8118,3.721,32.321,268.85,615.2846,313,0.001,0.001,0.001,0.001,0.001
8119,15.445,36.236,296.95,712.4916,0.001,313,0.001,0.001,0.001,0.001
8120,4.057,26.964,236.61,245.0489,313,0.001,0.001,0.001,0.001,0.001
8121,6.546,29.745,251.32,479.1779,0.001,0.001,312,0.001,0.001,0.001
8122,15.83,40.153,325.09,814.5983,0.001,0.001,312,0.001,0.001,0.001
8123,10.604,22.711,203.13,270.2138,0.001,0.001,312,0.001,0.001,0.001
8124,5.741,21.102,190.86,271.0395,312,0.001,0.001,0.001,0.001,0.001
8125,14.277,28.856,245.34,437.362,312,0.001,0.001,0.001,0.001,0.001
8126,8.681,30.057,252.57,565.3195,0.001,312,0.001,0.001,0.001,0.001
8127,3.757,22.595,200.33,338.0865,0.001,312,0.001,0.001,0.001,0.001
8128,12.947,29.459,248.56,527.2391,0.001,312,0.001,0.001,0.001,0.001
8129,11.864,29.792,251.11,521.234,0.001,312,0.001,0.001,0.001,0.001
8130,8.008,19.755,180.43,277.0472,311,0.001,0.001,0.001,0.001,0.001
8131,9.041,25.397,220.9,361.2194,311,0.001,0.001,0.001,0.001,0.001
8132,13.943,31.321,262.51,518.391,0.001,311,0.001,0.001,0.001,0.001
8133,16.272,38.27,311.78,735.5646,0.001,311,0.001,0.001,0.001,0.001
8134,14.198,27.418,235.08,409.3652,311,0.001,0.001,0.001,0.001,0.001
8135,15.301,31.237,262.4,481.4253,311,0.001,0.001,0.001,0.001,0.001
8136,9.342,25.152,218.82,372.1826,0.001,0.001,311,0.001,0.001,0.001
8137,4.346,18.76,174.05,241.007,311,0.001,0.001,0.001,0.001,0.001
8138,3.054,23.461,205.97,380.0798,0.001,311,0.001,0.001,0.001,0.001
8139,4.351,23.792,208.22,393.0642,0.001,311,0.001,0.001,0.001,0.001
8140,2.008,24.691,215.65,358.1416,0.001,0.001,311,0.001,0.001,0.001
8141,9.532,31.441,262.62,586.3028,0.001,0.001,311,0.001,0.001,0.001
8142,8.034,24.646,215.07,370.1312,0.001,0.001,311,0.001,0.001,0.001
8143,14.833,30.713,257.94,522.3555,311,0.001,0.001,0.001,0.001,0.001
8144,8.471,19.84,180.74,288.6165,310,0.001,0.001,0.001,0.001,0.001
8145,5.246,25.72,222.4,408.1109,310,0.001,0.001,0.001,0.001,0.001
8146,7.961,30.051,252.95,528.2814,0.001,310,0.001,0.001,0.001,0.001
8147,11.253,27.513,235.19,445.2399,310,0.001,0.001,0.001,0.001,0.001
8148,13.6,28,238.68,454.281,310,0.001,0.001,0.001,0.001,0.001
8149,14.626,31.611,265.47,463.2876,310,0.001,0.001,0.001,0.001,0.001
8150,4.43,16.26,161.23,134.0678,0.001,0.001,310,0.001,0.001,0.001
8151,8.252,27.909,238.44,427.223,0.001,310,0.001,0.001,0.001,0.001
8152,16.261,37.58,306.85,715.5592,0.001,0.001,310,0.001,0.001,0.001
8153,2.658,26.297,226.2,439.1582,310,0.001,0.001,0.001,0.001,0.001
8154,13.685,29.918,252.39,494.3909,0.001,310,0.001,0.001,0.001,0.001
8155,5.33,30.308,255.53,478.1631,310,0.001,0.001,0.001,0.001,0.001
8156,11.826,22.72,203.99,249.184,0.001,310,0.001,0.001,0.001,0.001
8157,9.226,27.973,238.37,461.2327,310,0.001,0.001,0.001,0.001,0.001
8158,8.55,26.964,232.45,371.2112,0.001,310,0.001,0.001,0.001,0.001
8159,11.691,30.944,259.54,531.2567,0.001,310,0.001,0.001,0.001,0.001
8160,10.118,28.875,245.25,451.3047,309,0.001,0.001,0.001,0.001,0.001
8161,11.339,29.068,246.02,498.246,0.001,0.001,309,0.001,0.001,0.001
8162,4.397,23.515,405.06,412.141,309,0.001,0.001,0.001,0.001,0.001
8163,8.617,27.578,236.24,411.2736,0.001,0.001,309,0.001,0.001,0.001
8164,10.033,24.582,215.7,322.2059,0.001,0.001,309,0.001,0.001,0.001
8165,7.868,22.833,205.43,236.1037,0.001,0.001,309,0.001,0.001,0.001
8166,12.42,28.786,244.23,475.2864,309,0.001,0.001,0.001,0.001,0.001
8167,10.554,27.984,238.63,450.2326,309,0.001,0.001,0.001,0.001,0.001
8168,13.352,34.169,282.5,618.4033,309,0.001,0.001,0.001,0.001,0.001
8169,10.888,30.125,253.86,499.3635,309,0.001,0.001,0.001,0.001,0.001
8170,13.616,26.832,235.12,255.2323,0.001,0.001,309,0.001,0.001,0.001
8171,5.416,28.272,240.08,499.188,309,0.001,0.001,0.001,0.001,0.001
8172,13.683,31.51,264.59,471.3467,0.001,0.001,308,0.001,0.001,0.001
8173,14.618,33.734,278.89,661.382,0.001,168,140,0.001,0.001,0.001
8174,8.747,33.196,275.68,581.2396,308,0.001,0.001,0.001,0.001,0.001
8175,3.947,19.039,178.22,197.1165,308,0.001,0.001,0.001,0.001,0.001
8176,8.241,25.383,221.11,347.2211,0.001,0.001,308,0.001,0.001,0.001
8177,11.709,28.414,241.53,470.2566,308,0.001,0.001,0.001,0.001,0.001
8178,12.808,31.472,263.01,571.2882,308,0.001,0.001,0.001,0.001,0.001
8179,11.909,25.771,225.27,302.2184,308,0.001,0.001,0.001,0.001,0.001
8180,5.147,20.457,188.3,213.1481,0.001,0.001,308,0.001,0.001,0.001
8181,6.047,33.658,277.88,717.2348,0.001,308,0.001,0.001,0.001,0.001
8182,11.722,32.837,272.54,629.319,0.001,0.001,308,0.001,0.001,0.001
8183,11.396,26.231,228.79,301.2165,307,0.001,0.001,0.001,0.001,0.001
8184,15.556,28.524,242.86,437.3992,307,0.001,0.001,0.001,0.001,0.001
8185,14.621,29.026,246.61,437.3616,307,0.001,0.001,0.001,0.001,0.001
8186,1.726,23.235,205.48,324.165,307,0.001,0.001,0.001,0.001,0.001
8187,10.269,27.057,232.01,431.2201,307,0.001,0.001,0.001,0.001,0.001
8188,11.912,30.125,253.29,546.2521,307,0.001,0.001,0.001,0.001,0.001
8189,7.373,33.396,276.46,653.22,307,0.001,0.001,0.001,0.001,0.001
8190,8.745,23.462,207.65,307.1888,307,0.001,0.001,0.001,0.001,0.001
8191,8.848,24.294,216.48,239.0904,0.001,307,0.001,0.001,0.001,0.001
8192,12.248,29.552,251.18,403.2831,307,0.001,0.001,0.001,0.001,0.001
8193,3.72,30.91,258.58,597.2704,307,0.001,0.001,0.001,0.001,0.001
8194,11.498,18.883,174.35,259.047,0.001,0.001,307,0.001,0.001,0.001
8195,10.967,28.729,243.82,474.233,307,0.001,0.001,0.001,0.001,0.001
8196,6.854,34.061,280.55,762.2144,0.001,307,0.001,0.001,0.001,0.001
8197,10.746,23.107,205.32,295.1533,0.001,307,0.001,0.001,0.001,0.001
8198,9.319,25.257,217.51,510.9754,0.001,307,0.001,0.001,0.001,0.001
8199,1.846,20.662,187.61,268.0377,0.001,307,0.001,0.001,0.001,0.001
8200,2.056,22.951,202.49,362.1223,306,0.001,0.001,0.001,0.001,0.001
8201,3.718,19.842,180.98,280.9899,306,0.001,0.001,0.001,0.001,0.001
8202,15.385,38.506,313.38,754.5029,306,0.001,0.001,0.001,0.001,0.001
8203,15.045,34.898,288.1,598.5419,0.001,306,0.001,0.001,0.001,0.001
8204,3.286,17.261,164.16,203.033,0.001,306,0.001,0.001,0.001,0.001
8205,12.667,24.414,214.28,328.2533,0.001,306,0.001,0.001,0.001,0.001
8206,9.473,25.303,219.85,377.1996,0.001,0.001,306,0.001,0.001,0.001
8207,3.343,25.721,221.87,441.0461,0.001,306,0.001,0.001,0.001,0.001
8208,4.828,17.11,161.75,232.0581,0.001,0.001,306,0.001,0.001,0.001
8209,14.596,30.836,259.13,501.3931,0.001,0.001,306,0.001,0.001,0.001
8210,7.882,26.094,225.18,409.1813,0.001,0.001,306,0.001,0.001,0.001
8211,11.908,22.671,202.78,271.2051,306,0.001,0.001,0.001,0.001,0.001
8212,8.298,19.869,180.96,288.6168,305,0.001,0.001,0.001,0.001,0.001
8213,14.247,18.298,170.82,233.0414,305,0.001,0.001,0.001,0.001,0.001
8214,14.452,33.52,278.61,537.3898,305,0.001,0.001,0.001,0.001,0.001
8215,13.215,34.405,284.48,596.4547,305,0.001,0.001,0.001,0.001,0.001
8216,7.833,28.919,245.78,439.1948,305,0.001,0.001,0.001,0.001,0.001
8217,8.598,36.832,300.96,765.39,305,0.001,0.001,0.001,0.001,0.001
8218,7.013,29.257,247.57,487.2002,305,0.001,0.001,0.001,0.001,0.001
8219,13.938,29.197,247.44,465.358,305,0.001,0.001,0.001,0.001,0.001
8220,0.532,18.09,169.63,222.9897,0.001,305,0.001,0.001,0.001,0.001
8221,15.253,33.238,275.34,647.3495,0.001,305,0.001,0.001,0.001,0.001
8222,5.28,24.638,214.94,373.0517,0.001,0.001,305,0.001,0.001,0.001
8223,8.383,27.221,233.89,394.2271,305,0.001,0.001,0.001,0.001,0.001
8224,9.189,24.627,217.66,271.2046,305,0.001,0.001,0.001,0.001,0.001
8225,13.292,23.854,210.91,297.2202,0.001,0.001,305,0.001,0.001,0.001
8226,7.1,22.897,203.16,315.1596,0.001,0.001,305,0.001,0.001,0.001
8227,4.959,23.599,208.49,314.1473,0.001,0.001,305,0.001,0.001,0.001
8228,13.121,27.854,237.46,463.2231,0.001,0.001,305,0.001,0.001,0.001
8229,11.482,29.856,251.98,491.2619,305,0.001,0.001,0.001,0.001,0.001
8230,11.089,28.193,240.89,409.293,305,0.001,0.001,0.001,0.001,0.001
8231,12.229,23.222,206.15,296.2289,0.001,0.001,304,0.001,0.001,0.001
8232,13.486,44.641,362.35,476.2777,304,0.001,0.001,0.001,0.001,0.001
8233,16.173,37.77,307.83,770.5319,304,0.001,0.001,0.001,0.001,0.001
8234,9.443,25.506,222.18,341.2107,304,0.001,0.001,0.001,0.001,0.001
8235,15.385,33.088,275.38,538.4928,304,0.001,0.001,0.001,0.001,0.001
8236,11.515,26.939,232.92,343.2258,304,0.001,0.001,0.001,0.001,0.001
8237,6.091,18.935,177.65,193.0886,0.001,304,0.001,0.001,0.001,0.001
8238,15.086,37.691,307.25,770.4971,304,0.001,0.001,0.001,0.001,0.001
8239,4.848,20.634,187.99,251.1269,0.001,304,0.001,0.001,0.001,0.001
8240,2.653,22.454,199.11,345.0628,0.001,304,0.001,0.001,0.001,0.001
8241,10.156,32.299,269.37,551.3035,0.001,304,0.001,0.001,0.001,0.001
8242,13.482,45.1,360.34,1014.7046,304,0.001,0.001,0.001,0.001,0.001
8243,12.958,28.759,244.83,425.3595,303,0.001,0.001,0.001,0.001,0.001
8244,13.801,28.635,243.24,466.2919,0.001,0.001,303,0.001,0.001,0.001
8245,9.547,25.75,223.33,371.2429,0.001,0.001,303,0.001,0.001,0.001
8246,9.097,22.488,200.93,285.2059,0.001,0.001,303,0.001,0.001,0.001
8247,14.496,29.455,248.7,513.3023,303,0.001,0.001,0.001,0.001,0.001
8248,9.58,25.491,221.24,378.2304,0.001,303,0.001,0.001,0.001,0.001
8249,4.723,20.017,185.02,211.1331,0.001,0.001,303,0.001,0.001,0.001
8250,1.354,18.167,176.42,134.0596,303,0.001,0.001,0.001,0.001,0.001
8251,9.725,34.58,285.12,664.2443,303,0.001,0.001,0.001,0.001,0.001
8252,7.449,20.504,190.74,179.0704,0.001,303,0.001,0.001,0.001,0.001
8253,4.396,22.291,199.37,287.1377,303,0.001,0.001,0.001,0.001,0.001
8254,3.668,17.019,313.35,231.0497,303,0.001,0.001,0.001,0.001,0.001
8255,16.479,33.742,279.36,616.4711,0.001,302,0.001,0.001,0.001,0.001
8256,8.719,29.131,246.89,469.2506,0.001,0.001,302,0.001,0.001,0.001
8257,15.88,39.822,322.87,782.6542,0.001,0.001,302,0.001,0.001,0.001
8258,16.019,49.718,393.45,1189.7595,0.001,302,0.001,0.001,0.001,0.001
8259,1.054,23.035,203.04,366.1081,0.001,302,0.001,0.001,0.001,0.001
8260,7.289,31.624,263.85,598.309,0.001,302,0.001,0.001,0.001,0.001
8261,1.709,23.454,206.96,331.1274,0.001,0.001,302,0.001,0.001,0.001
8262,12.188,24.439,214.54,325.2363,0.001,0.001,302,0.001,0.001,0.001
8263,2.715,23.693,209.02,321.1222,0.001,302,0.001,0.001,0.001,0.001
8264,14.95,34.245,283.76,555.4417,0.001,0.001,302,0.001,0.001,0.001
8265,13.688,34.466,284.9,599.448,302,0.001,0.001,0.001,0.001,0.001
8266,11.49,28.119,239.53,457.2379,302,0.001,0.001,0.001,0.001,0.001
8267,9.026,18.459,170.97,264.0322,0.001,302,0.001,0.001,0.001,0.001
8268,6.556,26.833,230.14,443.2185,0.001,302,0.001,0.001,0.001,0.001
8269,5.156,20.396,185.36,275.0038,0.001,301,0.001,0.001,0.001,0.001
8270,9.034,29.654,250.61,481.2215,0.001,301,0.001,0.001,0.001,0.001
8271,13.854,28.963,245.41,485.3102,0.001,301,0.001,0.001,0.001,0.001
8272,2.145,24.564,213.18,444.9672,0.001,301,0.001,0.001,0.001,0.001
8273,9.991,27.288,235.11,361.2365,301,0.001,0.001,0.001,0.001,0.001
8274,16.486,37.007,303.07,662.6469,301,0.001,0.001,0.001,0.001,0.001
8275,14.499,28.357,241.42,449.3627,301,0.001,0.001,0.001,0.001,0.001
8276,14.81,31.777,265.55,546.3182,301,0.001,0.001,0.001,0.001,0.001
8277,13.296,46.795,372.45,1084.7994,0.001,0.001,301,0.001,0.001,0.001
8278,13.93,30.972,260.17,499.3778,0.001,0.001,301,0.001,0.001,0.001
8279,1.678,19.49,179.34,249.0055,0.001,300,0.001,0.001,0.001,0.001
8280,8.172,27.807,237.68,427.2157,300,0.001,0.001,0.001,0.001,0.001
8281,16.038,38.129,310.43,778.5371,300,0.001,0.001,0.001,0.001,0.001
8282,14.75,32.146,267.89,582.3747,300,0.001,0.001,0.001,0.001,0.001
8283,10.758,20.428,184.78,304.0498,0.001,300,0.001,0.001,0.001,0.001
8284,12.531,30.011,253.57,461.3259,300,0.001,0.001,0.001,0.001,0.001
8285,15.327,35.819,293.98,699.2026,0.001,0.001,300,0.001,0.001,0.001
8286,10.684,18.62,172.2,264.0347,0.001,0.001,300,0.001,0.001,0.001
8287,11.145,28.842,244.8,465.2677,300,0.001,0.001,0.001,0.001,0.001
8288,10.685,24.158,213.16,299.1993,300,0.001,0.001,0.001,0.001,0.001
8289,9.23,22.039,194.19,455.9552,300,0.001,0.001,0.001,0.001,0.001
8290,10.089,27.049,233.36,359.2212,300,0.001,0.001,0.001,0.001,0.001
8291,14.664,22.923,202.77,339.0732,299,0.001,0.001,0.001,0.001,0.001
8292,12.08,28.179,240.78,409.2959,299,0.001,0.001,0.001,0.001,0.001
8293,3.182,26.862,231.66,372.1256,299,0.001,0.001,0.001,0.001,0.001
8294,9.15,19.685,183.33,195.1376,299,0.001,0.001,0.001,0.001,0.001
8295,11.167,28.742,243.89,476.2505,299,0.001,0.001,0.001,0.001,0.001
8296,7.929,24.212,213.1,315.1937,299,0.001,0.001,0.001,0.001,0.001
8297,1.89,23.351,206,339.0342,0.001,299,0.001,0.001,0.001,0.001
8298,1.972,29.173,253.13,252.0433,0.001,299,0.001,0.001,0.001,0.001
8299,10.083,28.477,242.62,431.279,0.001,299,0.001,0.001,0.001,0.001
8300,11.217,25.833,224.31,355.2114,0.001,299,0.001,0.001,0.001,0.001
8301,14.887,25.869,223.9,387.0308,121,178,0.001,0.001,0.001,0.001
8302,9.173,30.296,254.46,555.2986,0.001,0.001,299,0.001,0.001,0.001
8303,13.22,22.197,199.8,254.2188,298,0.001,0.001,0.001,0.001,0.001
8304,0.579,21.967,203.11,167.0183,0.001,298,0.001,0.001,0.001,0.001
8305,7.522,33.538,277.24,686.3463,0.001,0.001,298,0.001,0.001,0.001
8306,1.793,20.758,189.01,249.1343,0.001,0.001,298,0.001,0.001,0.001
