ID,RT,DT,CCS,m/z,Abundance,Z,Ions,Freq.,Q Score,Sat.,Mark,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Abundance,RSD,Freq.,RT,DT,CCS,m/z,Log2(A1/A2),Expression,Diff.Score,148 B2 16632.d.DeMP, 149 B2 16631.d.DeMP, 220 B3 16562.d.DeMP, 221 B3 16563.d.DeMP, 291 B4 16634.d.DeMP, 295 B4 16707.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d,Blank 4.d,Blank 5.d,Blank 6.d,Blank 7.d,Blank 8.d,Blank 9.d
11123,1.953,29.682,220.57,514.257,217,-1,2,4,98.5,,FALSE,1.953,29.682,220.57,514.257,217,1.01,4,,,,,0,,0,,,,,16,up,99.028,429,517,0.001,238,116,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11124,0.772,16.778,127.76,250.8522,217,-1,1,4,89.6,,FALSE,0.772,16.778,127.76,250.8522,217,1.11,4,,,,,0,,0,,,,,16,up,98.382,0.001,0.001,99,620,347,233,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11125,2.456,12.094,97.08,116.9319,217,-1,1,6,73.9,,FALSE,2.397,12.103,97.15,116.9319,217,1.1,3,2.514,12.084,97.01,116.932,134,1.51,3,-0.117,0.019,0.14,0,0.69,up,51.649,0.001,0.001,378,0.001,457,464,457,0.001,395,0.001,0.001,353,0.001,0.001,0.001
11126,1.96,31.301,232.41,533.3264,217,-1,3,4,82.4,,FALSE,1.96,31.301,232.41,533.3264,217,1.1,4,,,,,0,,0,,,,,16,up,98.433,624,225,115,335,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11127,1.67,19.594,150.83,208.1418,217,-1,1,7,48.9,,FALSE,1.33,19.663,151.37,208.1401,217,1.12,3,1.924,19.542,150.43,208.1431,172,1.2,4,-0.594,0.121,0.94,-0.003,0.33,up,28.967,0.001,0.001,361,0.001,416,522,0.001,0.001,0.001,386,455,382,327,0.001,0.001
11128,1.751,24.961,188.55,309.2061,217,-1,1,3,70.9,,FALSE,1.751,24.961,188.55,309.2061,217,1.22,3,,,,,0,,0,,,,,16,up,97.354,339,0.001,0.001,313,0.001,647,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11129,3.199,33.035,244.46,620.3581,216,-1,4,2,52.5,,FALSE,3.199,33.035,244.46,620.3581,216,1.91,2,,,,,0,,0,,,,,16,up,86.683,0.001,1031,0.001,267,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11130,1.829,31.842,236.98,489.2751,216,-1,1,4,97.9,,FALSE,1.829,31.842,236.98,489.2751,216,1.12,4,,,,,0,,0,,,,,16,up,98.249,0.001,170,100,583,0.001,445,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11131,2.62,29.959,222.62,515.2386,216,-1,3,2,55.5,,FALSE,2.62,29.959,222.62,515.2386,216,1.56,2,,,,,0,,0,,,,,16,up,92.851,0.001,0.001,589,709,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11132,0.908,33.04,272.16,94.9239,216,-1,1,7,93.6,,FALSE,0.942,33.047,272.22,94.9238,216,0.66,6,0.708,33.001,271.79,94.9249,11,3,1,0.234,0.047,0.44,-0.0012,4.28,up,99.896,255,73,96,347,413,114,0.001,0.001,0.001,0.001,100,0.001,0.001,0.001,0.001
11133,4.102,41.178,302.85,888.5829,216,-1,4,4,85.8,,FALSE,3.863,41.245,303.36,888.581,216,1.55,2,4.341,41.112,302.34,888.5849,73,1.98,2,-0.477,0.133,1.02,-0.0039,1.57,up,72.87,0.001,0.001,632,666,0.001,0.001,326,0.001,0.001,330,0.001,0.001,0.001,0.001,0.001
11134,0.222,25.307,187.23,606.7809,216,-1,1,6,64.4,,FALSE,0.163,25.31,187.26,606.7804,216,0.56,5,0.514,25.291,187.09,606.7836,32,3,1,-0.351,0.02,0.16,-0.0032,2.77,up,99.435,225,0.001,290,310,160,313,0.001,0.001,0.001,0.001,0.001,285,0.001,0.001,0.001
11135,4.445,37.379,275.72,739.5821,216,-1,1,3,85.4,,FALSE,4.445,37.379,275.72,739.5821,216,1.74,3,,,,,0,,0,,,,,16,up,89.727,155,968,175,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11136,3.352,40.064,295.15,800.5664,216,-1,1,2,38.2,,FALSE,3.17,39.961,294.4,800.57,216,2.45,1,3.535,40.166,295.91,800.5628,26,3,1,-0.366,-0.205,-1.51,0.0073,3.08,up,70.171,0.001,0.001,1298,0.001,0.001,0.001,230,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11137,3.271,44.871,329.62,977.7752,216,-1,4,2,100,,FALSE,3.271,44.871,329.62,977.7752,216,1.78,2,,,,,0,,0,,,,,16,up,89.125,0.001,351,0.001,0.001,945,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11138,3.158,20.482,156.25,246.0279,216,-1,1,5,99,,FALSE,3.158,20.482,156.25,246.0279,216,0.69,5,,,,,0,,0,,,,,16,up,99.933,108,376,169,358,285,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11139,1.507,18.167,137.88,270.8253,216,-1,1,3,65.9,,FALSE,1.507,18.167,137.88,270.8253,216,1.19,3,,,,,0,,0,,,,,16,up,97.695,310,377,0.001,609,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11140,2.63,25.4,191.38,329.1879,216,-1,3,4,96.5,,FALSE,2.853,25.391,191.32,329.188,216,2.45,1,2.555,25.403,191.4,329.1878,37,1.53,3,0.298,-0.012,-0.08,0.0001,2.53,up,67.501,0.001,0.001,1296,0.001,0.001,0.001,94,0.001,0.001,137,0.001,106,0.001,0.001,0.001
11141,3.676,32.736,248.51,280.2359,216,-1,1,3,80.8,,FALSE,3.676,32.736,248.51,280.2359,216,1.14,3,,,,,0,,0,,,,,16,up,98.15,0.001,0.001,0.001,407,546,343,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11142,0.374,33.103,258.29,172.9904,216,-1,1,2,61.4,,FALSE,0.374,33.103,258.29,172.9904,216,1.73,2,,,,,0,,0,,,,,16,up,89.887,914,382,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11143,1.469,24.279,182.57,346.1469,216,-1,2,2,85.5,,FALSE,1.469,24.279,182.57,346.1469,216,1.59,2,,,,,0,,0,,,,,16,up,92.29,520,775,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11144,0.437,23.658,175.51,534.7913,216,-1,1,11,49.8,,FALSE,0.079,23.689,175.75,534.7898,216,0.55,5,0.735,23.631,175.3,534.7926,189,0.84,6,-0.657,0.058,0.45,-0.0028,0.19,up,26.682,175,218,0.001,300,296,306,0.001,316,0.001,345,0.001,274,208,160,401
11145,2.514,32.422,240.33,574.3772,216,-1,1,2,60,,FALSE,2.514,32.422,240.33,574.3772,216,2.06,2,,,,,0,,0,,,,,16,up,83.824,0.001,0.001,1112,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11146,1.349,26.217,197.2,345.1439,216,-1,1,3,98.8,,FALSE,1.349,26.217,197.2,345.1439,216,1.25,3,,,,,0,,0,,,,,16,up,97.026,465,621,0.001,209,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11147,1.073,29.623,219.79,547.1135,216,-1,3,3,98.6,,FALSE,1.073,29.623,219.79,547.1135,216,1.13,3,,,,,0,,0,,,,,16,up,98.178,0.001,352,400,543,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11148,0.438,11.987,96.39,114.9345,216,-1,1,5,59.2,,FALSE,0.626,11.992,96.42,114.9342,216,1.55,2,0.313,11.983,96.37,114.9347,178,1.67,3,0.313,0.009,0.05,-0.0005,0.28,up,17.72,0.001,0.001,0.001,0.001,665,630,0.001,0.001,813,0.001,496,295,0.001,0.001,0.001
11149,0.344,27.541,203.41,664.8235,216,-1,1,7,98.9,,FALSE,0.16,27.574,203.67,664.8212,216,0.79,4,0.588,27.496,203.06,664.8265,94,1.53,3,-0.428,0.078,0.61,-0.0053,1.2,up,84.203,278,0.001,298,0.001,370,349,0.001,0.001,0.001,304,326,214,0.001,0.001,0.001
11150,0.429,21.981,166.49,287.1844,216,-1,1,3,99.2,,FALSE,0.429,21.981,166.49,287.1844,216,1.36,3,,,,,0,,0,,,,,16,up,95.792,478,0.001,0.001,0.001,679,138,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11151,2.633,24.486,358.78,537.7836,216,-2,3,2,98.8,,FALSE,2.633,24.486,358.78,537.7836,216,1.66,2,,,,,0,,0,,,,,16,up,91.2,0.001,849,445,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11152,0.845,26.977,222.63,92.927,216,-1,1,5,71.3,,FALSE,0.933,27.018,222.99,92.9259,216,2.45,1,0.823,26.967,222.54,92.9273,61,1.21,4,0.11,0.051,0.46,-0.0014,1.82,up,60.594,1294,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152,159,0.001,114,125
11153,4.273,34.053,253.02,523.4371,216,-1,2,2,55.5,,FALSE,4.273,34.053,253.02,523.4371,216,2.02,2,,,,,0,,0,,,,,16,up,84.62,0.001,1089,205,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11154,2.641,28.399,211.88,443.2183,216,-1,2,3,96.7,,FALSE,2.641,28.399,211.88,443.2183,216,1.19,3,,,,,0,,0,,,,,16,up,97.631,586,0.001,446,262,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11155,2.404,26.074,195,407.0153,216,-1,1,2,64.6,,FALSE,2.404,26.074,195,407.0153,216,1.61,2,,,,,0,,0,,,,,16,up,92.078,792,502,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11156,2.316,23.625,174.75,606.9646,216,-1,1,10,94.9,,FALSE,2.308,23.675,175.13,606.9635,216,0.84,4,2.321,23.592,174.5,606.9653,175,0.91,6,-0.012,0.083,0.63,-0.0018,0.3,up,34.345,323,0.001,354,418,199,0.001,348,382,273,0.001,56,0.001,0.001,262,257
11157,3.262,24.452,185.39,283.2624,216,-1,1,3,70.1,,FALSE,3.262,24.452,185.39,283.2624,216,1.42,3,,,,,0,,0,,,,,16,up,94.969,593,77,0.001,0.001,624,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11158,3.677,26.44,198.25,377.2108,216,-1,1,4,93.2,,FALSE,3.677,26.44,198.25,377.2108,216,0.92,4,,,,,0,,0,,,,,16,up,99.44,124,0.001,0.001,328,419,422,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11159,0.245,25.86,212.37,96.9574,216,-1,1,4,96.7,,FALSE,0.243,25.836,212.18,96.9573,216,1.2,3,0.253,25.931,212.96,96.9575,42,3,1,-0.01,-0.095,-0.78,-0.0002,2.35,up,89.54,0.001,0.001,503,242,548,0.001,380,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11160,0.352,23.902,180.67,303.1311,216,-1,2,4,97.3,,FALSE,0.352,23.902,180.67,303.1311,216,0.99,4,,,,,0,,0,,,,,16,up,99.16,182,267,274,0.001,570,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11161,0.631,27.904,212.49,260.0294,215,-1,1,3,88.1,,FALSE,0.631,27.904,212.49,260.0294,215,1.38,3,,,,,0,,0,,,,,16,up,95.556,632,553,0.001,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11162,1.876,26.857,212.72,141.0139,215,-1,1,4,59.2,,FALSE,1.819,26.834,212.55,141.0136,215,1.12,3,2.045,26.925,213.24,141.0146,54,3,1,-0.225,-0.09,-0.69,-0.001,1.99,up,85.56,483,0.001,0.001,468,0.001,341,0.001,0.001,0.001,0.001,489,0.001,0.001,0.001,0.001
11163,2.042,18.854,138.52,830.9511,215,-1,2,8,96.7,,FALSE,2.043,18.868,138.62,830.9512,215,0.28,6,2.038,18.813,138.22,830.9508,51,2.02,2,0.005,0.055,0.4,0.0004,2.07,up,99.591,205,162,258,318,184,165,268,193,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11164,3.816,26.036,194.81,401.1308,215,-1,2,5,92.5,,FALSE,3.642,26.115,195.4,401.1304,215,1.68,2,3.931,25.983,194.41,401.1312,167,1.53,3,-0.289,0.132,1,-0.0008,0.37,up,23.405,0.001,0.001,424,0.001,0.001,868,0.001,478,415,0.001,0.001,611,0.001,0.001,0.001
11165,2.022,57.116,460.72,116.9687,215,-1,1,6,95.5,,FALSE,1.912,57.047,460.16,116.969,215,1.17,4,2.241,57.254,461.84,116.968,56,1.99,2,-0.329,-0.208,-1.68,0.001,1.95,up,88.627,290,0.001,78,0.001,263,661,260,240,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11166,0.501,26.484,198.48,383.1526,215,-1,1,4,88,,FALSE,0.501,26.484,198.48,383.1526,215,0.96,4,,,,,0,,0,,,,,16,up,99.265,137,428,0.001,0.001,246,481,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11167,2.851,33.559,249.27,529.3146,215,-1,1,2,47.2,,FALSE,2.851,33.559,249.27,529.3146,215,1.58,2,,,,,0,,0,,,,,16,up,92.547,0.001,0.001,0.001,748,0.001,544,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11168,4.028,34.646,256,670.4088,215,-1,1,2,91.7,,FALSE,4.028,34.646,256,670.4088,215,2.02,2,,,,,0,,0,,,,,16,up,84.601,204,1087,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11169,3.234,26.323,197.57,366.2036,215,-1,2,4,93.3,,FALSE,3.234,26.323,197.57,366.2036,215,0.81,4,,,,,0,,0,,,,,16,up,99.77,0.001,0.001,309,366,380,236,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11170,0.675,24.811,184.57,484.8914,215,-1,1,5,99.1,,FALSE,0.675,24.811,184.57,484.8914,215,0.54,5,,,,,0,,0,,,,,16,up,99.992,302,267,0.001,278,281,163,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11171,0.567,20.298,154.19,267.991,215,-1,1,3,95.3,,FALSE,0.567,20.298,154.19,267.991,215,1.13,3,,,,,0,,0,,,,,16,up,98.235,0.001,331,0.001,0.001,504,456,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11172,4.476,37.567,277.3,712.6325,215,-1,2,3,48.1,,FALSE,4.544,37.715,278.4,712.6327,215,2.45,1,4.441,37.492,276.75,712.6324,147,1.99,2,0.103,0.223,1.65,0.0003,0.55,up,25.032,0.001,0.001,0.001,0.001,0.001,1290,0.001,679,640,0.001,0.001,0.001,0.001,0.001,0.001
11173,1.108,18.39,140.01,253.9623,215,-1,1,4,74.7,,FALSE,1.108,18.39,140.01,253.9623,215,0.97,4,,,,,0,,0,,,,,16,up,99.242,0.001,463,462,187,0.001,178,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11174,3.729,15.953,125.3,152.9809,215,-1,1,3,93.2,,FALSE,3.729,15.953,125.3,152.9809,215,1.36,3,,,,,0,,0,,,,,16,up,95.77,0.001,0.001,615,116,0.001,559,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11175,2.016,30.801,228.35,567.2568,215,-1,1,5,68,,FALSE,2.016,30.801,228.35,567.2568,215,0.59,5,,,,,0,,0,,,,,16,up,99.982,360,188,327,0.001,203,212,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11176,4.261,30.396,226.85,441.3941,215,-1,2,2,70.7,,FALSE,4.261,30.396,226.85,441.3941,215,1.62,2,,,,,0,,0,,,,,16,up,91.795,480,810,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11177,1.925,21.193,158.11,431.7353,215,-1,1,2,97.7,,FALSE,1.925,21.193,158.11,431.7353,215,1.74,2,,,,,0,,0,,,,,16,up,89.739,0.001,0.001,916,374,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11178,3.92,34.104,252.42,617.3646,215,-1,2,3,99.7,,FALSE,3.92,34.104,252.42,617.3646,215,1.28,3,,,,,0,,0,,,,,16,up,96.711,238,0.001,679,372,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11179,0.533,29.531,219.13,545.0983,215,-1,2,2,100,,FALSE,0.533,29.531,219.13,545.0983,215,2.13,2,,,,,0,,0,,,,,16,up,82.591,0.001,0.001,1139,149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11180,1.841,28.356,211.29,463.3296,215,-1,2,2,86.7,,FALSE,1.841,28.356,211.29,463.3296,215,1.91,2,,,,,0,,0,,,,,16,up,86.685,265,0.001,1023,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11181,2.527,28.746,213.92,485.2325,215,-1,1,3,98.6,,FALSE,2.527,28.746,213.92,485.2325,215,1.12,3,,,,,0,,0,,,,,16,up,98.298,0.001,0.001,390,518,380,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11182,2.38,20.65,157.26,255.0469,215,-1,1,5,93.8,,FALSE,2.367,20.611,156.95,255.0459,215,1.12,3,2.399,20.71,157.71,255.0483,60,2.02,2,-0.032,-0.1,-0.76,-0.0023,1.84,up,87.95,345,494,0.001,0.001,0.001,448,0.001,317,0.001,0.001,0.001,222,0.001,0.001,0.001
11183,2.598,25.889,196.65,273.2207,215,-1,2,2,82.4,,FALSE,2.598,25.889,196.65,273.2207,215,1.68,2,,,,,0,,0,,,,,16,up,90.889,0.001,0.001,0.001,0.001,861,426,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11184,1.307,29.701,221.06,485.2173,215,-1,1,3,98.7,,FALSE,1.307,29.701,221.06,485.2173,215,1.11,3,,,,,0,,0,,,,,16,up,98.378,0.001,0.001,472,364,451,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11185,1.054,24.395,183.42,347.1849,215,-1,2,3,97.3,,FALSE,1.054,24.395,183.42,347.1849,215,1.2,3,,,,,0,,0,,,,,16,up,97.608,0.001,499,0.001,242,546,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11186,1.736,31.959,263.86,92.9257,214,-1,1,5,78.6,,FALSE,1.628,32.043,264.58,92.9247,214,1.17,3,1.898,31.833,262.79,92.9273,62,2.05,2,-0.269,0.21,1.79,-0.0026,1.8,up,86.075,0.001,274,0.001,0.001,526,486,0.001,0.001,0.001,0.001,0.001,216,0.001,339,0.001
11187,0.417,24.362,181.45,462.9071,214,-1,1,5,98.5,,FALSE,0.34,24.363,181.46,462.9065,214,0.82,4,0.724,24.358,181.41,462.9093,54,3,1,-0.384,0.005,0.05,-0.0028,1.98,up,90.67,257,324,0.001,424,281,0.001,0.001,0.001,0.001,488,0.001,0.001,0.001,0.001,0.001
11188,2.09,26.397,197.68,391.2115,214,-1,2,2,44.9,,FALSE,2.09,26.397,197.68,391.2115,214,1.55,2,,,,,0,,0,,,,,16,up,93.007,0.001,636,0.001,0.001,649,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11189,0.385,26.925,199.91,526.9867,214,-1,1,4,91.2,,FALSE,0.385,26.925,199.91,526.9867,214,1.05,4,,,,,0,,0,,,,,16,up,98.764,0.001,284,201,0.001,189,611,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11190,1.531,26.711,199.18,448.9506,214,-1,3,2,65.9,,FALSE,1.531,26.711,199.18,448.9506,214,2.24,2,,,,,0,,0,,,,,16,up,80.538,1189,96,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11191,2.98,30.987,231.47,429.3012,214,-1,1,3,64.4,,FALSE,2.98,30.987,231.47,429.3012,214,1.2,3,,,,,0,,0,,,,,16,up,97.55,0.001,0.001,485,561,239,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11192,2.594,32.148,238.08,597.4234,214,-1,2,5,100,,FALSE,2.601,32.309,239.28,597.4235,214,1.55,2,2.59,32.041,237.29,597.4233,168,1.85,3,0.012,0.268,1.99,0.0002,0.35,up,21.149,0.001,0.001,0.001,0.001,626,658,885,463,164,0.001,0.001,0.001,0.001,0.001,0.001
11193,2.026,45.318,365.41,116.9701,214,-1,1,7,69.1,,FALSE,2.047,45.269,365.03,116.9698,214,0.61,6,1.903,45.612,367.7,116.9721,26,3,1,0.144,-0.343,-2.66,-0.0022,3.05,up,99.641,304,414,174,93,225,74,0.001,0.001,0.001,232,0.001,0.001,0.001,0.001,0.001
11194,1.39,26.08,229.09,59.0126,214,-1,1,6,96.8,,FALSE,1.346,26.11,229.37,59.0124,214,0.69,5,1.609,25.926,227.72,59.014,43,3,1,-0.263,0.184,1.65,-0.0016,2.32,up,96.719,150,192,190,324,0.001,428,0.001,0.001,0.001,0.001,0.001,385,0.001,0.001,0.001
11195,2.723,32.162,238.25,590.3096,214,-1,4,2,55.8,,FALSE,2.723,32.162,238.25,590.3096,214,1.68,2,,,,,0,,0,,,,,16,up,90.915,426,857,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11196,0.686,20.881,158.61,269.1369,214,-1,1,7,98.1,,FALSE,0.674,20.894,158.7,269.1366,214,0.76,5,0.715,20.851,158.38,269.1375,52,2.22,2,-0.042,0.043,0.33,-0.0009,2.05,up,95.906,0.001,128,180,394,422,159,0.001,336,130,0.001,0.001,0.001,0.001,0.001,0.001
11197,2.469,40.919,305.76,433.235,214,-1,1,3,64,,FALSE,2.469,40.919,305.76,433.235,214,1.11,3,,,,,0,,0,,,,,16,up,98.402,0.001,483,413,0.001,0.001,387,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11198,3.633,35.878,264.92,697.4239,214,-1,2,3,59.3,,FALSE,3.633,35.878,264.92,697.4239,214,1.36,3,,,,,0,,0,,,,,16,up,95.75,0.001,678,468,137,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11199,0.912,26.705,199.47,425.2214,214,-1,1,4,99.1,,FALSE,0.912,26.705,199.47,425.2214,214,0.92,4,,,,,0,,0,,,,,16,up,99.455,359,0.001,0.001,441,359,124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11200,1.265,18.525,143.23,193.0955,214,-1,1,2,97.3,,FALSE,1.265,18.525,143.23,193.0955,214,1.57,2,,,,,0,,0,,,,,16,up,92.746,565,0.001,0.001,0.001,718,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11201,3.466,33.048,244.49,628.3261,214,-1,1,2,36.2,,FALSE,3.466,33.048,244.49,628.3261,214,2.01,2,,,,,0,,0,,,,,16,up,84.718,1077,0.001,0.001,0.001,206,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11202,2.266,32.66,242.17,567.389,214,-1,2,2,63.2,,FALSE,2.266,32.66,242.17,567.389,214,1.56,2,,,,,0,,0,,,,,16,up,92.822,706,577,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11203,1.284,31.391,232.57,585.1753,214,-1,2,2,99.1,,FALSE,1.284,31.391,232.57,585.1753,214,1.55,2,,,,,0,,0,,,,,16,up,93.003,0.001,0.001,630,652,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11204,3.145,31.929,237.14,529.3539,214,-1,2,3,62.5,,FALSE,3.145,31.929,237.14,529.3539,214,1.13,3,,,,,0,,0,,,,,16,up,98.245,0.001,448,332,0.001,0.001,502,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11205,2.634,34.163,253.05,596.3588,214,-1,1,5,98.7,,FALSE,2.634,34.163,253.05,596.3588,214,0.5,5,,,,,0,,0,,,,,16,up,99.996,274,293,223,0.001,253,239,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11206,0.435,18.949,156.21,92.9261,214,-1,1,6,41.1,,FALSE,0.516,18.82,155.14,92.9246,214,2.45,1,0.419,18.975,156.42,92.9264,201,0.99,5,0.096,-0.154,-1.28,-0.0018,0.08,up,5.035,0.001,1282,0.001,0.001,0.001,0.001,298,269,0.001,0.001,370,457,419,0.001,0.001
11207,2.457,33.11,251.74,271.2265,214,-1,1,3,94.7,,FALSE,2.457,33.11,251.74,271.2265,214,1.12,3,,,,,0,,0,,,,,16,up,98.32,0.001,507,407,368,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11208,0.46,21.108,166.49,146.9799,214,-1,1,3,60.7,,FALSE,0.46,21.108,166.49,146.9799,214,1.44,3,,,,,0,,0,,,,,16,up,94.596,0.001,739,0.001,440,0.001,103,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11209,2.832,28.919,215.35,474.3001,214,-1,1,2,51.8,,FALSE,2.832,28.919,215.35,474.3001,214,1.76,2,,,,,0,,0,,,,,16,up,89.384,0.001,0.001,924,357,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11210,1.89,22.77,171.02,354.9477,214,-1,1,5,73.4,,FALSE,1.89,22.77,171.02,354.9477,214,0.57,5,,,,,0,,0,,,,,16,up,99.986,377,213,259,232,200,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11211,1.827,6.711,53.6,116.9714,213,-1,1,6,97.4,,FALSE,1.739,6.693,53.45,116.9708,213,1.33,3,1.915,6.728,53.75,116.972,103,1.51,3,-0.176,-0.035,-0.3,-0.0012,1.05,up,65.201,139,506,0.001,0.001,635,0.001,334,0.001,266,328,0.001,0.001,0.001,0.001,0.001
11212,3.071,26.845,201.22,381.3352,213,-1,1,4,86.1,,FALSE,2.9,26.849,201.25,381.3352,213,1.84,2,3.242,26.841,201.18,381.3352,22,2.04,2,-0.342,0.008,0.07,0,3.29,up,83.739,0.001,0.001,307,0.001,973,0.001,0.001,78,0.001,0.001,0.001,118,0.001,0.001,0.001
11213,0.61,30.633,246.81,116.9687,213,-1,1,6,98.7,,FALSE,0.979,30.457,245.39,116.968,213,1.55,2,0.426,30.722,247.51,116.969,164,1.4,4,0.553,-0.265,-2.12,-0.001,0.38,up,26.129,0.001,666,0.001,614,0.001,0.001,0.001,280,499,568,0.001,0.001,0.001,0.001,131
11214,0.397,22.389,170.07,270.1316,213,-1,1,3,69.9,,FALSE,0.397,22.389,170.07,270.1316,213,1.16,3,,,,,0,,0,,,,,16,up,97.956,552,0.001,0.001,432,0.001,296,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
11215,3.793,30.506,226.83,504.3735,213,-1,1,3,87.2,,FALSE,3.793,30.506,226.83,504.3735,213,1.31,3,,,,,0,,0,,,,,16,up,96.321,0.001,621,0.001,508,151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
