Match,Match Source,Classification Type,ID,RT,DT,CCS,m/zs,Mass Error (ppm),CCS Error (%),RT Error (%),ES01.d.DeMP, ES04.d.DeMP, ES11.d.DeMP, ES12.d.DeMP, ES13.d.DeMP, ES14.d.DeMP, ES17.d.DeMP, ES19.d.DeMP, ES21.d.DeMP, ES22.d.DeMP, ES24.d.DeMP, ES28.d.DeMP, ES30.d.DeMP, ES32.d.DeMP, ES02.d.DeMP, ES03.d.DeMP, ES05.d.DeMP, ES06.d.DeMP, ES07.d.DeMP, ES08.d.DeMP, ES09.d.DeMP, ES10.d.DeMP, ES15.d.DeMP, ES16.d.DeMP, ES18.d.DeMP, ES20.d.DeMP, ES23.d.DeMP, ES25.d.DeMP, ES26.d.DeMP, ES27.d.DeMP, ES29.d.DeMP, ES31.d.DeMP, ES33.d.DeMP, ES34.d.DeMP, ES35.d.DeMP, ES36.d.DeMP, ES37.d.DeMP, ES38.d.DeMP, ES39.d.DeMP, ES40.d.DeMP, ES41.d.DeMP, ES42.d.DeMP,Detection Frequency (%),Average Abundance
No Match,None,unmatched,77726,6.332,17.947,136.86,246.9071,,,,0,0,1816.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,12143,4.836,19.151,146.1,246.9473,,,,7970.862999999999,4705.653,8215.172,11577.699,9734.998,0,0,5529.5779999999995,4728.945,16581.159,6652.013,1889.798,0,1482.914,1297.124,0,0,0,0,0,817.3216,3837.0939999999996,0,11411.809,7557.861,8254.196,2832.9159999999997,3728.0139999999997,0,0,0,6572.65,7673.353,0,4543.09,0,13328.769,1133.426,12223.009,0,0,0,100,100
No Match,None,unmatched,39775,1.329,19.052,146.13,246.99103333333335,,,,6182.969,1896.39,2927.8925,12970.678,0,0,15094.819,0,10353.458999999999,0,0,9033.465,7473.880999999999,7234.349,0,0,0,0,0,3408.127,2474.9889999999996,16175.2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10160.109,1600.818,11123.134999999998,17658.639,0,600.0633,100,100
No Match,None,unmatched,37206,2.549,20.558,156.76,247.0578,,,,3031.6769999999997,0,1958.906,0,0,0,2196.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.933,6699.077,0,0,100,100
No Match,None,unmatched,92255,1.0185,19.799,151.005,247.0589,,,,1596.853,0,0,4992.847,0,0,7099.054999999999,0,0,0,0,1573.82,937.5675,0,0,0,0,0,0,0,0,758.4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362.888,0,5206.266,9974.007,831.8381,1835.6861,100,100
No Match,None,unmatched,32040,2.696,20.442,155.89,247.0608,,,,0,1642.865,0,2939.763,0,0,0,0,0,0,0,0,0,1470.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4381.311,0,0,0,3988.5339999999997,0,6632.621,0,0,0,100,100
No Match,None,unmatched,58205,0.884,19.389,147.89,247.0646,,,,0,0,0,0,0,0,0,0,936.9275,0,0,0,0,0,0,0,0,0,0,0,0,3788.2219999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,18172,3.251,19.995,153.23,247.07316666666665,,,,0,0,0,13278.835,0,0,24040.495000000003,0,7616.081999999999,0,0,0,0,0,0,0,0,0,0,0,0,11509.888799999999,0,1039.934,0,0,0,0,0,0,0,0,0,0,0,0,14214.259,0,2141.2659999999996,6403.075,0,0,100,100
No Match,None,unmatched,18172,3.13725,19.995,153.8175,247.07315,,,,0,0,0,13278.835,0,0,25967.011000000002,0,7616.081999999999,0,0,0,0,0,0,0,0,0,0,0,0,14191.907799999999,0,1039.934,0,0,0,0,0,0,0,2443.883,0,3070.5629999999996,0,0,14214.259,0,2141.2659999999996,6403.075,0,0,100,100
No Match,None,unmatched,82201,1.303,20.621,157.17,247.1178,,,,0,1419.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,49878,4.905,18.271,139.41,247.8934,,,,0,0,0,0,1259.997,0,0,0,0,0,0,0,0,0,0,0,1150.14,0,3427.3349999999996,0,0,0,0,0,0,1419.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,67532,2.834,18.259,139.28,248.0471,,,,0,0,0,0,0,0,1730.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.932,0,0,100,100
No Match,None,unmatched,86128,2.374,19.456,148.29,248.0566,,,,0,0,0,0,0,0,0,1116.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,39665,9.876999999999999,18.187,138.41545454545454,248.0815090909091,,,,11257.103,7077.477999999999,3988.0509999999995,0,3758.366,4409.4538,2629.981,4137.019,1339.804,884.0014,23478.9616,6202.846,952.6261000000001,8317.419,11786.026399999997,152535.893,1670.8462,4544.482,17810.436,2467.8579999999997,4066.1369999999997,5504.151,1582.507,4433.313999999999,27321.150999999998,3627.651,4831.164,7537.803,1460.992,0,6145.3769999999995,6394.378,595.4723,5329.593199999999,27101.6,8920.481,14362.673,19803.682999999997,34934.767,14996.82,14669.8406,14331.559999999998,100,100
No Match,None,unmatched,8461,6.062333333333332,20.029,152.58,248.09799999999998,,,,25584.269,0,13186.059,32849.90900000001,0,0,37979.349,0,26382.665100000002,0,0,16688.879,74516.699,35486.639,0,0,0,0,0,0,0,2494.096,0,0,597.3431,0,0,0,0,0,0,0,7500.601,0,0,0,36402.069,0,13005.449,16767.859,0,0,100,100
No Match,None,unmatched,94131,3.148,13.345,102.01,248.9641,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,33686,8.702,13.2,100.78999999999999,248.9654,,,,0,0,0,0,0,0,8187.539,0,0,0,0,0,0,0,0,0,0,0,2751.7639999999997,0,0,0,0,0,0,3915.99,0,0,0,0,0,0,0,0,0,0,0,7914.737999999999,0,0,0,0,100,100
No Match,None,unmatched,72896,8.645,13.178,100.74,248.9658,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310.826,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,34364,9.613,13.194,100.86,248.9697,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220.099,0,0,0,0,0,7738.670999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,45993,10.167,13.199,100.31400000000001,248.97149999999996,,,,78669.23800000001,0,46909.969000000005,55494.689000000006,51383.509000000005,60428.888,50860.768000000004,52984.926,0,0,0,62141.518,50070.649000000005,62608.349,7390.262,15808.378999999999,37096.799000000006,0,64108.64600000001,53048.61,0,73503.028,0,53921.248,43386.039000000004,19120.609,39806.558,25760.149,2973.319,35138.759000000005,0,39424.565,32633.538,54802.188,11997.809,2495.8579999999997,0,20851.159,0,75010.038,0,62203.519,100,100
No Match,None,unmatched,39105,8.732083333333334,13.175,100.28250000000003,248.97185833333333,,,,12356.539,0,0,0,0,36961.809,8963.037,0,0,0,0,40745.019,0,92422.27600000001,11978.239,69795.25,20550.139,0,0,16418.789,0,53070.57,46898.539000000004,14899.329,27748.496,14203.509,14805.619,17978.529,4686.706999999999,0,0,30635.667999999998,26279.937,0,26475.369,13236.979,0,15881.999,0,0,0,39327.128,100,100
No Match,None,unmatched,10368,12.2148,13.109,100.292,248.97214,,,,0,0,0,0,0,53993.566999999995,3717.644,7110.657,0,0,0,23997.567,10677.179,16811.699,0,30028.726000000002,0,0,22581.862,0,0,34180.197,0,42865.950999999994,0,28836.745000000003,29042.291,29110.978,14482.891,0,0,23769.552,25264.842,8498.027,0,10686.749,0,31009.486999999997,0,605.8535,0,37931.685,100,100
No Match,None,unmatched,14575,14.180125,13.148,100.4125,248.97205,,,,189646.596,0,26283.539,78160.928,104546.886,174179.247,165127.71600000001,73219.907,0,0,0,204671.166,140696.326,156918.446,29888.719,20315.489,64079.708,0,72998.39800000002,118770.652,0,144146.706,0,66535.927,178179.78399999999,23793.049,56585.968,75134.607,93977.407,0,0,113881.89299999998,120434.476,178193.575,68998.128,138974.915,0,98325.546,0,121849.035,0,88765.732,100,100
No Match,None,unmatched,14071,8.814666666666668,13.171,100.46500000000002,248.97219999999996,,,,16351.237999999998,0,27742.378,0,24443.269999999997,0,11983.319,5587.985,0,0,0,12447.208999999999,0,24338.877999999997,2675.9599999999996,42103.228,3129.921,0,0,20941.83,0,0,79259.688,34794.134,18859.043,11544.599,4559.964,9550.596,36549.228,41764.007,18609.392,0,0,7448.947,4799.597,0,0,0,0,83203.587,0,13534.329,100,100
No Match,None,unmatched,22363,10.584,13.066,100.28750000000001,248.9724,,,,9584.530999999999,0,22821.959,0,0,0,0,21560.378,0,0,0,7660.2699999999995,0,0,30415.649,10814.579,0,0,0,0,0,14258.449,25088.519,46599.988,0,0,29899.359,0,0,9953.904,0,0,47948.258,0,37594.939000000006,0,0,10816.259,0,0,0,0,100,100
No Match,None,unmatched,57607,9.3695,13.189,100.45,248.9719,,,,0,0,0,0,0,0,4868.348,0,0,0,0,0,0,0,19553.289,0,0,0,0,0,0,0,50082.72900000001,0,0,0,0,0,0,0,0,0,13805.909,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,19033,7.640333333333333,13.114,100.14,248.9723,,,,9059.529,0,6445.492,0,7097.072,0,22658.059,0,0,0,0,0,0,0,0,0,0,0,12957.349,3720.1789999999996,0,0,14654.689,0,11111.619,0,0,0,0,4495.254,0,33417.058,0,9695.176,0,24695.218,0,0,0,0,0,0,100,100
No Match,None,unmatched,21797,8.46325,13.159,100.4725,248.972625,,,,97459.75899999999,0,8839.967,112757.89899999999,105963.699,65833.629,22205.119,120295.398,0,0,0,71914.949,133250.59900000002,84642.949,43010.178,50850.859000000004,50740.499,0,44401.069,39435.309,14372.149,13433.149,35344.098,78363.04800000001,34645.519,60898.948000000004,16256.989,68550.309,0,0,155654.09900000002,0,94043.168,51593.577999999994,16523.399,23898.449,0,53427.518000000004,0,85435.328,0,50828.928,100,100
No Match,None,unmatched,10604,8.9,13.105,100.26666666666667,248.97295,,,,10159.569,0,53131.849,0,16674.989,0,0,0,0,0,0,33033.739,0,15572.488000000001,7409.909,69091.437,0,0,13400.659,0,0,0,37878.418000000005,49082.804000000004,31496.366,10951.878999999999,0,0,10654.458999999999,10511.509,1822.18,11443.421999999999,34804.651,0,0,8104.340999999999,0,21763.698,0,20646.727,0,40693.135,100,100
No Match,None,unmatched,55818,12.344,13.23,101.13,248.9794,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356.8689999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.582,0,0,0,0,100,100
No Match,None,unmatched,81761,12.436,13.008,99.45,248.9826,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,38856,3.271,13.139,100.45,248.9831,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.613,0,0,0,2333.145,0,0,0,0,0,0,1497.983,0,0,0,0,0,0,0,0,0,0,0,8238.925,0,0,100,100
No Match,None,unmatched,5296,3.2125000000000004,19.592,149.29,248.99075,,,,9078.161,28002.569,8073.701,14767.359,8377.485,7788.588,27291.989,117226.299,31281.649,28815.209,8073.599,7812.3,9684.123,0,34387.049000000006,25293.789,14173.059,31526.799,0,4572.396,3452.7529999999997,6944.401,14267.639,0,1481.6390000000001,15076.759,0,22181.659,0,0,29999.489,720.9165,24328.349,5801.62,0,1689.506,46020.289000000004,41185.499,123315.199,11572.089,13244.659,35136.389,100,100
No Match,None,unmatched,85101,4.026,20.341,154.98,249.0193,,,,0,0,0,0,0,0,0,1193.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,9149,4.134,20.448,156.45,249.02429999999998,,,,0,0,1372.065,0,0,0,0,12183.619,0,0,66328.219,0,0,1583.886,8107.344999999999,4706.8434,619.4371,19172.719,0,0,27606.539,0,0,734.7954,943.2138,0,0,25545.618,0,0,1345.457,0,0,0,14920.419,0,0,11628.449,0,0,27407.889,72592.409,100,100
No Match,None,unmatched,64700,7.623,20.118,153.37,249.033,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417.575,0,0,0,7538.257,1008.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,72609,3.359,19.882,151.58,249.0347,,,,0,0,0,0,954.6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,62942,1.026076923076923,19.521,148.8976923076923,249.0446076923077,,,,2624.66,0,27041.529,0,114571.03899999999,174432.028,31293.608,0,32987.643000000004,121850.729,2290.9,3319.1522999999997,32086.106,975.8576,50357.032,74844.36499999999,200206.74800000002,185065.72699999998,114053.286,76478.9264,326214.016,12642.257,437161.86000000004,64242.31199999999,41230.543,5421.3668,0,432349.471,277175.787,212463.238,19998.659,57551.936,18018.839,59547.4435,266292.11100000003,200628.162,56769.703,159966.044,8743.9816,1218.97,323013.87600000005,45579.721999999994,100,100
No Match,None,unmatched,88281,2.0795000000000003,19.518,148.70499999999998,249.04325,,,,0,0,0,0,0,0,0,0,0,0,0,0,1746.763,0,0,0,0,0,1137.608,0,0,0,3414.9717999999993,0,0,0,0,13906.599,0,0,0,0,0,0,1039.733,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,92600,2.856,20.481,156.21,249.0789,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,88505,11.615,20.425,155.61,249.1176,,,,0,0,961.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,84816,6.70625,18.032,137.8625,249.9509,,,,32508.179,1739.347,15311.219,34729.429000000004,22796.989,0,42940.609000000004,2113.0607,14747.039,35146.589,2808.7380000000003,33658.919,29459.444,6058.920999999999,0,0,0,0,27965.519,0,0,34458.149000000005,0,37730.47900000001,6232.299,0,6573.409799999999,31654.709,0,0,0,0,73184.511,79800.364,21815.709,0,44077.049000000006,0,33996.209,44842.139,1134.653,0,100,100
No Match,None,unmatched,67348,6.849,19.606,149.46,249.9529,,,,0,0,0,0,0,0,0,0,0,0,0,1110.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912.686,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,75986,5.867,13.145,100.36,249.97463333333334,,,,800.9855,0,0,1619.0465,0,935.0887,2891.4225,597.9115,803.0879,619.9704,918.1027,0,530.7056,0,0,879.9711,0,0,0,0,0,1125.333,0,0,0,0,0,0,0,1012.861,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,68780,6.677,13.153,100.38,249.9738,,,,0,0,804.1983,0,0,0,0,1163.0720000000001,0,0,855.3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,80622,11.375,13.135,100.33999999999999,249.97466666666665,,,,652.722,0,0,906.3622,0,0,3053.6279,0,0,720.4794,905.1800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,68569,13.158,13.137,100.29,249.9741,,,,0,0,0,679.479,0,0,0,0,0,966.3446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,88023,3.35,13.161,100.44,249.9746,,,,0,0,0,0,0,0,510.13480000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,68819,5.656,13.124,100.16,249.9747,,,,0,657.9679,1619.942,0,0,0,0,0,0,0,539.6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,93837,14.632,13.118,100.27,249.9787,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,84653,12.324,20.348,155,250.038,,,,0,0,0,0,0,0,1224.4660000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,47522,0.604,20.631,157.35500000000002,250.0464,,,,2799.9626999999996,0,0,0,0,0,0,0,0,0,1198.987,606.9725,0,0,0,0,0,0,0,0,0,0,0,1689.098,0,0,0,2672.3489999999997,0,0,0,4897.958999999999,0,0,1960.743,673.3993,0,1182.538,0,0,0,0,100,100
No Match,None,unmatched,69748,1.026,19.566,149.23,250.0498,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,70831,11.895,20.369,155.33,250.0726,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550.9869999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,78962,3.911,20.63,157.3,250.0778,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,66711,0.658,20.033,152.77,250.0786,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.826,0,0,0,0,0,0,0,0,0,784.6763,0,725.7981,0,0,0,0,0,100,100
No Match,None,unmatched,31543,0.512,20.037,152.76,250.0815,,,,0,0,0,0,0,4102.956999999999,0,0,0,2858.6949999999997,0,0,0,0,1811.1200000000001,0,0,0,1014.1890000000001,0,0,0,0,0,836.25,0,0,0,2319.9429999999998,0,0,0,0,0,0,0,0,0,0,0,2638.736,6215.174,100,100
No Match,None,unmatched,11492,3.26,18.19,138.595,250.90300000000002,,,,8450.71,2599.0989999999997,24089.519,20188.019,3499.019,0,0,4777.62,6114.813999999999,0,0,9731.922999999999,0,13739.259,0,0,0,1372.577,0,0,0,2711.944,0,9549.812,0,0,0,0,0,0,0,7828.44,7727.657,4394.473,3970.6719999999996,0,14243.409,0,21542.939,20967.579,0,0,100,100
No Match,None,unmatched,90920,0.821,19.165,145.95499999999998,250.9689,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838.8046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,44083,12.856,20.181,153.84,250.9761,,,,0,0,0,0,1538.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.93,0,1654.971,0,0,1392.383,0,0,0,0,0,0,0,2489.765,0,0,0,1800.343,0,0,0,100,100
No Match,None,unmatched,14501,6.784000000000001,16.454,125.25999999999999,250.99615,,,,2169.4379999999996,2881.276,931.6241,0,2877.749,1981.872,3237.1169999999997,3844.707,937.9494,4708.715999999999,3291.336,0,2356.5269999999996,3455.542,3219.837,3857.682,4053.419,2444.0281,2113.388,1675.357,4487.161999999999,0,0,3596.3309999999997,0,4690.164,2752.149,1651.237,5166.781,3356.216,2878.3909999999996,3598.134,3529.198,2246.337,1482.452,6710.077,4845.153,5967.59,865.2098,1109.031,3873.689,4742.496999999999,100,100
No Match,None,unmatched,40319,1.138,19.506,148.7,251.0065,,,,0,0,840.441,0,0,0,0,0,0,0,0,0,0,0,0,1527.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9213.589,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,87646,12.985,20.32,155.195,251.0236,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813.996,0,1134.95,0,0,0,1338.402,0,3381.3579999999997,0,0,1558.26,0,0,0,0,0,0,1079.24,0,0,7672.1135,4391.174,0,0,0,0,0,100,100
No Match,None,unmatched,77995,0.687,19.594,149.33,251.0565,,,,0,0,0,0,0,0,0,0,0,605.5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.626,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,49665,3.652,20.692,157.66,251.0723,,,,0,0,0,888.1357,0,0,0,1087.939,0,1917.14,0,0,0,0,0,0,0,1152.692,0,0,0,0,0,0,0,0,0,0,651.9324,0,0,0,0,0,0,0,0,0,0,1642.402,0,0,100,100
No Match,None,unmatched,68158,3.6500000000000004,20.478,156.075,251.09285,,,,0,940.0378000000001,0,0,0,0,0,0,0,0,1428.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4972.805,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,86626,7.401,20.655,157.3,251.0938,,,,0,0,0,0,0,0,0,0,0,0,0,1084.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,7335,4.73,20.489,156.19,251.0945,,,,0,0,0,0,0,0,0,0,0,1862.46,3677.4869999999996,0,0,0,34070.439000000006,11850.729,19946.159,15758.458999999999,0,24878.159,46753.009000000005,0,0,0,3713.615,0,6505.6669999999995,0,71750.849,27649.019,23371.379,6264.809,0,6858.791,20118.549,20384.899,0,49547.389,0,0,23237.429,22053.299,100,100
No Match,None,unmatched,42279,2.716,19.954,152.14,251.0953,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10366.109,0,0,0,0,0,0,0,0,664.0852,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,10410,9.977,18.27,139.27,251.8952,,,,3763.046,8884.932,0,8906.731,2930.4959999999996,0,10657.109,10417.878999999999,4766.5869999999995,2327.089,7553.0419999999995,0,6347.849999999999,9146.675,0,0,0,0,12893.079,0,0,9627.118,8418.68,8860.09,2760.718,14826.729,18031.649,15639.449,0,0,0,3847.5809999999997,12660.128999999999,954.2860000000001,24790.559,0,5419.599,0,9655.435,0,0,0,100,100
No Match,None,unmatched,61055,6.6739999999999995,18.037,137.74666666666667,251.9487333333333,,,,0,0,0,0,0,0,0,0,0,952.2995000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.079,0,0,0,79433.177,1367.523,0,2195.1639999999998,0,2240.394,5346.885,0,1261.199,100,100
No Match,None,unmatched,61694,6.832,19.668,149.94,251.9495,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.52,0,0,0,0,0,0,1170.663,0,0,100,100
No Match,None,unmatched,65936,0.6060000000000001,18.528,141.32,251.96015,,,,1543.964,0,4396.196,2523.1429999999996,1512.317,1229.325,0,0,4598.081999999999,2515.442,0,0,5580.227,2320.02,0,3003.9519999999998,1314.7250000000001,3342.7119999999995,2791.3529999999996,0,3730.3399999999997,2834.805,0,2133.848,0,0,0,781.1985,1092.729,2620.5759,815.825,0,0,1450.325,0,3479.7709999999997,0,2519.3729999999996,0,3793.4179999999997,0,0,100,100
No Match,None,unmatched,10950,6.285,18.362,139.97,251.967,,,,0,13256.679,0,0,4552.552,0,0,3682.761,0,18984.119,3187.8219999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,5229.267,79173.599,55665.72900000001,13860.909,0,0,0,0,0,1802.838,1527.808,0,0,0,1774.612,0,0,0,100,100
No Match,None,unmatched,12750,9.037,18.587,141.66,251.9672,,,,0,0,0,14484.869,0,0,30093.249,0,7432.547,0,1896.767,0,3678.096,0,0,0,0,0,0,0,0,577.5387000000001,0,6598.956999999999,0,0,2126.0299999999997,0,0,0,0,0,0,0,0,0,41039.079000000005,0,0,40601.379,0,0,100,100
No Match,None,unmatched,65308,7.412,20.741,158.09,252.0912,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329.7819999999997,0,0,0,0,100,100
No Match,None,unmatched,83079,10.496,20.614,157.12,252.0919,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,84857,4.757,20.528,156.47,252.0982,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,89591,3.263,18.26,139.23,252.9015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.0732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,83382,6.313,18.378,140.12,252.9703,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,61243,2.0255,20.075,152.45499999999998,253.05849999999998,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519.603,0,0,0,0,0,3068.6376,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,59690,2.7635,19.858,151.425,253.0716,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5253.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,70973,1.244,20.277,153.37,253.07385,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2533.736,0,0,0,0,0,0,0,0,19398.269,0,2944.2259999999997,0,0,0,0,0,0,32144.559,0,13387.069,0,0,0,0,0,0,0,0,100,100
No Match,None,unmatched,40716,1.5785,20.482,157.22500000000002,253.10829999999999,,,,13979.569,5420.986,7866.012,24412.139,0,0,13406.669,0,5252.028,0,0,0,9919.071,6652.677,0,0,1199.526,4678.126,0,0,0,44839.269,0,0,0,12098.128999999999,0,0,0,0,0,0,12486.759,0,0,1223.654,39623.939000000006,0,45577.15900000001,19538.199,0,683.3904,100,100
