"Score","SeriesType_Identifier","Name_or_Class","Formula","SMILES","m/z","Retention Time","Adduct","Unique","Score_Description","Needs_Validation","row.ID","DT","CCS","Abundance","RSD","X9.M.E1.A.1.d.DeMP","X10.M.E1.A.2.d.DeMP","X11.M.E1.A.3.d.DeMP","X16.DBS.E1.A.1.d.DeMP","X17.DBS.E1.A.2.d.DeMP","X18.DBS.E1.A.3.d.DeMP","X41.M.E4.A.1.d.DeMP","X42.M.E4.A.2.d.DeMP","X43.M.E4.A.3.d.DeMP","X47.DBS.E4.A.1.d.DeMP","X48.DBS.E4.A.2.d.DeMP","X49.DBS..E4.A.3.d.DeMP","Blank.1.d","Blank.2.d","Blank.3.d","ID_Ranked","nominal mass","mass defect","[CF2]n_Kendrick_mass","[CF2]n_nominal_Kendrick_mass","[CF2]n_Kendrick_mass_defect","[CF2]n_KMD_Group","[CF2]n_homologous_series","[CF2]n_Homologous_series_count","[CF2]n_MD_Filter","[CF2]n_RT_series","[CF2]n_DT_series","Confident_ID","2+_homologous_series","3+_homologous_series","Exact_mass_match","Score","Score_Description","Files","eC","MZ_eC","MD_eC","Checked_Viz","TRUE_Viz","Class_Viz","Cnumb_Viz","Comment_Viz"
"D+","[CF2]n_132","","","","732.5181","16.101","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","9083","36.929","271.96","22","2.43","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","164","96","0.001","0","0","0","5_NoID","733","-0.481899999999996","732.564889798589","733","-0.43511020141068","7","132","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_132","","","","732.5202","16.417","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","9912","36.933","272","18","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","217","0.001","0.001","0","0","0","5_NoID","733","-0.479799999999955","732.566989932727","733","-0.433010067272562","7","132","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_137","","","","309.5482","15.05","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","8178","24.286","183.59","27","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","321","0","0","0","5_NoID","310","-0.451799999999992","309.567972477884","310","-0.432027522116243","7","137","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_137","","","","759.5195","14.353","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","16257","38.151","280.76","5","3.46","0.001","0.001","0.001","0.001","0.001","0.001","65","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","760","-0.480500000000006","759.568014520569","760","-0.431985479430978","7","137","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_137","","","","809.5183","15.894","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","2062","38.733","284.71","211","1.32","0.001","0.001","0.001","0.001","0.001","0.001","0.001","382","365","443","746","590","0","0","0","5_NoID","810","-0.481700000000046","809.570008207908","810","-0.429991792091755","7","137","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_141","","","","311.5561","12.474","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","14862","23.719","179.28","7","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","80","0.001","0","0","0","5_NoID","312","-0.443899999999985","311.576000733058","312","-0.423999266941962","8","141","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_141","","","","461.5417","14.92","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","15832","28.496","212.31","6","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","69","0.001","0.001","0","0","0","5_NoID","462","-0.458300000000008","461.571181105223","462","-0.428818894777407","8","141","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_141","","","","661.5286","15.879","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","9662","35.586","262.62","19","2.34","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","111","0.001","0.001","118","0","0","0","5_NoID","662","-0.471400000000017","661.570855324415","662","-0.429144675585462","8","141","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_149","","","","339.5501","13.527","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","12695","24.937","187.8","10","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","122","0.001","0.001","0","0","0","5_NoID","340","-0.449900000000014","339.57178885764","340","-0.428211142359544","8","149","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_149","","","","339.5506","13.5","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","17384","25.744","193.85","5","3.46","0.001","0.001","0.001","0.001","0.001","0.001","56","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","340","-0.449400000000026","339.572288889578","340","-0.42771111042191","8","149","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_149","","","","339.5567","13.446","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","16347","26.268","197.77","5","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","65","0.001","0.001","0","0","0","5_NoID","340","-0.443300000000022","339.578389279217","340","-0.421610720782667","8","149","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_149","","","","339.5585","13.488","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","12581","25.796","567.72","10","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","125","0.001","0.001","0.001","0","0","0","5_NoID","340","-0.441500000000019","339.580189394193","340","-0.419810605807186","8","149","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_149","","","","689.5292","15.818","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","11030","35.59","262.44","14","2.45","0.001","0.001","0.001","61","0.001","0.001","110","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","690","-0.470800000000054","689.573243870574","690","-0.426756129426167","8","149","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_149","","","","689.5306","15.687","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","6444","35.92","264.86","41","1.83","0.001","0.001","0.001","0.001","0.001","0.001","150","0.001","0.001","147","197","0.001","0","0","0","5_NoID","690","-0.469399999999951","689.574643959999","690","-0.425356040000679","8","149","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_149","","","","689.5309","16.081","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","13866","35.55","262.14","8","3.46","0.001","0.001","0.001","96","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0","0","0","5_NoID","690","-0.469100000000026","689.574943979162","690","-0.425056020838156","8","149","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_149","","","","739.5308","14.621","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","17075","38.228","281.45","5","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","58","0","0","0","5_NoID","740","-0.469200000000001","739.578037736764","740","-0.421962263236082","8","149","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_151","","","","712.5275","15.819","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","10409","36.084","265.9","16","1.81","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","64","61","70","0","0","0","5_NoID","713","-0.472499999999968","712.573012893421","713","-0.426987106578849","8","151","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_151","","","","762.5262","16.484","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","1622","38.245","281.42","290","3.35","0.001","0.001","0.001","0.001","0.001","0.001","108","0.001","0.001","0.001","3370","0.001","0","0","0","5_NoID","763","-0.473799999999983","762.574906574373","763","-0.42509342562721","8","151","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_151","","","","762.5279","16.261","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","17154","37.651","277.07","5","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","58","0.001","0.001","0.001","0","0","0","5_NoID","763","-0.472099999999955","762.576606682961","763","-0.423393317039199","8","151","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_151","","","","812.5205","16.152","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","5056","38.921","286.07","60","1.15","0.001","0.001","0.001","0.001","0.001","0.001","91","104","83","201","133","107","0","0","0","5_NoID","813","-0.47950000000003","812.572399974273","813","-0.427600025726747","8","151","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_156","","","","441.5504","14.812","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","16107","28","208.9","6","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","67","0","0","0","5_NoID","442","-0.449599999999975","441.578604155342","442","-0.421395844658264","8","156","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_156","","","","691.5319","14.336","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","1893","36.329","267.85","235","1.09","0.001","0.001","0.001","0.001","0.001","0.001","622","566","431","469","418","315","0","0","0","5_NoID","692","-0.468100000000049","691.576071793597","692","-0.423928206403275","8","156","3","FALSE","RT not ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_156","","","","741.5258","15.513","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","10302","36.841","271.26","17","2.53","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","62","0.001","137","0","0","0","5_NoID","742","-0.474199999999996","741.573165167947","742","-0.426834832052919","8","156","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_156","","","","741.5266","15.049","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","9392","36.845","271.29","20","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","242","0","0","0","5_NoID","742","-0.47339999999997","741.573965219047","742","-0.426034780952705","8","156","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_160","","","","308.5562","14.623","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","17596","24.058","181.9","5","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","54","0","0","0","5_NoID","309","-0.44380000000001","308.575909113606","309","-0.424090886393799","8","160","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_160","","","","758.5298","15.018","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","12515","37.808","278.24","11","2.35","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","71","56","0.001","0.001","0","0","0","5_NoID","759","-0.470199999999977","758.578251303205","759","-0.421748696795362","8","160","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_160","","","","808.5266","16.438","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","12396","38.802","285.22","11","2.35","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","57","72","0.001","0","0","0","5_NoID","809","-0.47339999999997","808.578244862793","809","-0.421755137206674","8","160","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
"D+","[CF2]n_165","","","","360.5622","14.481","","","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","Yes","18074","26.021","195.49","4","3.46","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","52","0.001","0.001","0","0","0","5_NoID","361","-0.437799999999982","360.585231011407","361","-0.414768988592982","9","165","3","FALSE","RT ordered","DT ordered","FALSE","TRUE","TRUE","FALSE","D+","Lvl 5 Schymanski: No ID, possible PFAS:  Mass defect falling within -0.11 and 0.12 OR exact mass match, and 3+ within homologous series","","eC","MZ_eC","MD_eC",,,,,
