Parent Peak,Child/Baby Peak,Relationship Type
854.9249,854.9249,loner
855.5095,855.5095,loner
855.5444,855.5444,loner
856.3829,856.3829,loner
857.525,858.5414,parent-child
857.525,858.5414,baby
857.5256,858.5414,parent-child
857.5256,858.5414,baby
857.5263,858.5414,parent-child
857.5263,858.5414,baby
857.6192,858.6021,parent-child
857.6192,858.6021,baby
857.6843,857.6843,loner
858.6229,858.6229,loner
859.3084,859.3084,loner
860.6981,860.6981,loner
861.5564,861.5564,loner
863.5709,864.5805,parent-child
863.5709,864.5805,baby
864.581,864.581,loner
864.5819,864.5819,loner
864.584,864.584,loner
865.5088,866.5122,parent-child
865.5088,866.5122,baby
866.5977,867.6003,parent-child
866.5977,867.6003,baby
866.8759,866.8759,loner
867.4855,867.4855,loner
870.5368,871.5418,parent-child
870.5368,871.5418,baby
871.6958,871.6958,loner
872.6369,872.6369,loner
873.4719,873.4719,loner
873.5266,873.5266,loner
874.5602,874.5602,loner
875.6024,875.6024,loner
877.553,877.553,loner
878.9681,878.9681,loner
879.5124,879.5124,loner
879.5129,879.5129,loner
879.6194,879.6194,loner
880.4426,880.9466,parent-child
880.4426,880.9466,baby
880.9501,880.9501,loner
880.9526,880.9526,loner
881.5201,882.5377,parent-child
881.5201,882.5377,baby
881.5252,882.5377,parent-child
881.5252,882.5377,baby
881.5277,882.5377,parent-child
881.5277,882.5377,baby
881.6182,882.6322,parent-child
881.6182,882.6322,baby
881.6411,882.6322,parent-child
881.6411,882.6322,baby
881.6839,881.6839,loner
883.5404,883.5404,loner
883.6848,883.6848,loner
884.62,884.62,loner
885.5579,886.5611,parent-child
885.5579,886.5611,baby
890.6002,890.6002,loner
893.562,893.562,loner
896.5517,897.5561,parent-child
896.5517,897.5561,baby
896.5747,896.5747,loner
897.4799,897.4799,loner
897.5172,897.5172,loner
898.5865,899.5757,parent-child
898.5865,899.5757,baby
898.5872,899.5757,parent-child
898.5872,899.5757,baby
899.5378,900.5439,parent-child
899.5378,900.5439,baby
899.5407,900.5439,parent-child
899.5407,900.5439,baby
900.5444,901.5522,parent-child
900.5444,901.5522,baby
900.5706,901.5529,parent-child
900.5706,901.5529,baby
901.1963,901.1963,loner
902.559,902.559,loner
902.865,902.865,loner
904.5749,904.5749,loner
905.51,905.51,loner
905.5278,905.5278,loner
907.5416,907.5416,loner
909.5571,909.5571,loner
911.5709,911.5709,loner
913.587,914.598,parent-child
913.587,914.598,baby
913.5901,914.598,parent-child
913.5901,914.598,baby
914.558,914.558,loner
915.6063,915.6063,loner
915.6098,915.6098,loner
917.4977,917.4977,loner
917.5482,917.5482,loner
917.6177,918.633,parent-child
917.6177,918.633,baby
918.589,918.589,loner
920.6406,920.6406,loner
921.5677,922.5757,parent-child
921.5677,922.5757,baby
924.5488,925.5485,parent-child
924.5488,925.5485,baby
924.5781,924.5781,loner
924.601,924.601,loner
926.5615,926.5615,loner
926.5922,926.5922,loner
927.7575,927.7575,loner
928.5781,929.5904,parent-child
928.5781,929.5904,baby
930.5925,930.5925,loner
930.9472,930.9472,loner
930.9532,930.9532,loner
931.6285,931.6285,loner
933.4585,933.4585,loner
933.5597,933.5597,loner
934.6251,934.6251,loner
936.6056,937.5911,parent-child
936.6056,937.5911,baby
939.6035,939.6035,loner
940.5828,940.5828,loner
942.3516,942.3516,loner
942.5933,942.5933,loner
943.7913,943.7913,loner
944.6079,944.6079,loner
946.5259,946.5259,loner
947.6201,947.6201,loner
952.5752,952.5752,loner
953.7749,953.7749,loner
955.7955,955.7955,loner
956.6069,956.6069,loner
956.952,956.952,loner
957.8112,957.8112,loner
960.6362,960.6362,loner
960.7511,960.7511,loner
961.5246,961.5246,loner
964.3322,964.3322,loner
964.452,964.452,loner
964.7762,964.7762,loner
966.5924,966.5924,loner
967.7931,967.7931,loner
968.3045,968.3045,loner
968.6219,969.6032,parent-child
968.6219,969.6186,parent-child
968.6219,969.6186,baby
969.5737,969.5737,loner
969.8061,970.3007,parent-child
969.8061,970.3007,baby
970.6223,971.6174,parent-child
970.6223,971.6174,baby
971.822,971.822,loner
972.3017,972.3017,loner
973.6355,974.6549,parent-child
973.6355,974.6549,baby
975.647,975.647,loner
976.5754,976.5754,loner
979.7909,979.7909,loner
979.7917,979.7917,loner
983.8271,983.8271,loner
984.2813,984.2813,loner
984.7705,985.757,parent-child
984.7705,985.757,baby
984.9283,984.9283,loner
985.8383,985.8383,loner
985.8426,985.8426,loner
987.6258,988.6295,parent-child
987.6258,988.6295,baby
988.782,988.782,loner
990.5957,990.5957,loner
990.7934,990.7934,loner
993.6033,993.6033,loner
995.9386,995.9386,loner
997.6386,997.6386,loner
1000.7471,1000.7471,loner
1001.573,1001.573,loner
1008.3002,1008.3002,loner
1008.7533,1008.7533,loner
1008.7709,1008.7709,loner
1009.8429,1009.8429,loner
1010.7825,1010.7825,loner
1010.7876,1010.7876,loner
1010.7878,1010.7878,loner
1011.8564,1011.8564,loner
1012.8023,1012.8023,loner
1014.8116,1014.8116,loner
1014.9827,1014.9827,loner
1019.6228,1019.6228,loner
1020.814,1020.814,loner
1021.6348,1021.6348,loner
1024.679,1024.679,loner
1025.6437,1025.6437,loner
1025.6445,1025.6445,loner
1026.8243,1026.8243,loner
1028.5278,1028.5278,loner
1028.6464,1028.6464,loner
1028.8219,1028.8219,loner
1030.2565,1030.2565,loner
1031.9463,1031.9463,loner
1032.2543,1032.2543,loner
1032.6715,1032.6715,loner
1032.7699,1032.7699,loner
1034.7662,1035.7734,parent-child
1034.7662,1035.7734,baby
1034.7855,1035.7734,parent-child
1034.7855,1035.7734,baby
1034.787,1035.7734,parent-child
1034.787,1035.7734,baby
1034.7929,1035.7734,parent-child
1034.7929,1035.7734,baby
1035.6751,1035.6751,loner
1036.8029,1036.8029,loner
1036.8055,1036.8055,loner
1038.8194,1038.8194,loner
1040.3211,1040.3211,loner
1040.8365,1040.8365,loner
1042.8482,1043.8494,parent-child
1042.8482,1043.8494,baby
1044.8065,1044.8065,loner
1045.6551,1045.6551,loner
1047.8235,1048.8362,parent-child
1047.8235,1048.8362,baby
1048.8418,1048.8418,loner
1048.8421,1048.8421,loner
1049.6884,1049.6884,loner
1050.8205,1050.8205,loner
1051.41,1051.41,loner
1053.8408,1053.8408,loner
1058.6908,1058.6908,loner
1058.7842,1058.7842,loner
1058.7894,1058.7894,loner
1058.7908,1058.7908,loner
1058.7949,1058.7949,loner
1060.8038,1060.8038,loner
1062.3019,1062.3019,loner
1062.7245,1062.7245,loner
1062.8182,1062.8182,loner
1064.8335,1065.8374,parent-child
1064.8335,1065.8374,baby
1065.8394,1065.8394,loner
1067.6275,1067.6275,loner
1068.8558,1068.8558,loner
1070.8263,1070.8263,loner
1072.6752,1073.6869,parent-child
1072.6752,1073.6869,baby
1072.8383,1073.8441,parent-child
1072.8383,1073.8441,baby
1075.6458,1075.6458,loner
1075.7033,1075.7033,loner
1075.8645,1076.8679,parent-child
1075.8645,1076.8679,baby
1078.7038,1078.7038,loner
1082.7851,1082.7851,loner
1084.2889,1084.2889,loner
1084.8033,1084.8033,loner
1084.8043,1084.8043,loner
1086.2233,1086.2233,loner
1086.818,1087.8223,parent-child
1086.818,1087.8223,baby
1086.8197,1087.8223,parent-child
1086.8197,1087.8223,baby
1088.2202,1088.2202,loner
1088.8342,1088.8342,loner
1089.4216,1089.4216,loner
1090.8476,1091.8547,parent-child
1090.8476,1091.8547,baby
1090.8546,1091.8547,parent-child
1090.8546,1091.8547,baby
1093.8736,1093.8736,loner
1099.7034,1099.7034,loner
1109.807,1110.8198,parent-child
1109.807,1110.8198,baby
1113.8367,1114.8516,parent-child
1113.8367,1114.8516,baby
1126.9474,1126.9474,loner
1131.6914,1131.6914,loner
1144.9392,1144.9392,loner
1163.0195,1163.0195,loner
1179.0488,1179.0488,loner
1244.9346,1244.9346,loner
1320.0533,1320.0533,loner
