PrecursorName,SMILES,Formula,PrecursorMz,PrecursorAdduct
1-((3-(Dimethylamino)propyl)amino)-(3-(perfluorododecyl))propan-2-ol,CN(C)CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C20H19F25N2O,777.1025373,M-H
10:2 Fluorotelomer thioether amido betaine,C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,C21H21F21N2O3S,779.0864751,M-H
10:2 Fluorotelomer thioether amido amine carboxylic acid,CN(C)CCCNC(=O)CC(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,C21H21F21N2O3S,779.0864751,M-H
"Bis(1H,1H-perfluorooct-1-yl)amine",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CNCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H5F30N,779.9870141,M-H
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14-octacosafluorotetradecane-1-sulfonic acid",[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,C14H2F28O3S,780.9204737,M-H
Fulvestrant 3-|A-D-Glucuronide,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C3C=CC(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)=C1,C38H55F5O9S,781.3414153,M-H
PUBCHEM_15513446,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C3C=CC(O)=C1,C38H55F5O9S,781.3414153,M-H
10:2 Fluorotelomer thioether amido sulfonic acid,CC(C)(CS(O)(=O)=O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C19H18F21NO4S2,786.0269118,M-H
"2-Propenoic acid, 2-methyl-, 2-[[[[5-[[[2-[ethyl[(tridecafluorohexyl)sulfonyl]amino]ethoxy]carbonyl]amino]-2-methylphenyl]amino]carbonyl]oxy]propyl ester",[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,C26H28F13N3O8S,788.1316722,M-H
6:2 Fluorotelomer phosphate diester,OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H9F26O4P,788.975048,M-H
5:2/7:2 di Polyfluorinated phosphate ester,OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H9F26O4P,788.975048,M-H
"N-Methyl-4-[[4,4,5,5,5-pentafluoro-3-(pentafluoroethyl)-1,2,3-tris(trifluoromethyl)-1-pentenyl]oxy]-N-[2-(phosphonooxy)ethyl]benzenesulfonamide",CN(CCOP(O)(O)=O)S(=O)(=O)C1=CC=C(OC(=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)C=C1,C19H13F19NO7PS,789.977415,M-H
"4,6-Bis[(2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptyl)oxy]-1,3,5-triazin-2-amine",NC1=NC(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=NC(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=N1,C17H6F26N4O2,791.0002777,M-H
((Perfluoro-11-methyldodecyl)ethyl) dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C15H6F27O4P,792.9499761,M-H
16-H-Perfluorohexadecanoic acid,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C16H2F30O2,794.9502942,M-H
3-(Perfluoro(11-methyl)dodecyl)-2-hydroxypropyl propenoate,OC(COC(=O)C=C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C19H9F27O3,797.0047746,M-H
Perfluorotetradecanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14HF29O3S,798.9110518,M-H
"1H,1H-Perfluorohexadecan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H3F31O,798.9616078,M-H
"3,7-Bis(2-hydroxyethyl)-5-(((perfluorononyl)ethyl)oxy)-4,6-dioxa-3,7-diaza-5-phosphanonane-1,9-diol 5-oxide",OCCN(CCO)OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO,C19H24F19N2O8P,799.0894078,M-H
(Heptadecafluorooctyl)(tridecafluorohexyl)phosphinic acid,OP(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14HF30O2P,800.9162312,M-H
2-[[[[2-Methyl-5-[[[4-[methyl[(tridecafluorohexyl)sulfonyl]amino]butoxy]carbonyl]amino]phenyl]amino]carbonyl]oxy]propyl-2-methylpropenoate,CC(COC(=O)C(C)=C)O\C(O)=N\C1=C(C)C=CC(=C1)\N=C(/O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C27H30F13N3O8S,802.1473222,M-H
"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,15-Pentacosafluoro-2-iodopentadecan-1-ol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H6F25IO,802.89913,M-H
"N,N'-Phosphinicobis(oxy-2,1-ethanediyl)bis(N-ethyl-perfluoro-1-butanesulfonamide)",CCN(CCOP(O)(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H19F18N2O8PS2,802.9960219,M-H
Perfluorohexadecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16HF31O2,812.9408723,M-H
"2,4,4,5,7,7,8,10,10,11,13,13,14,14,15,15,15-Heptadecafluoro-2,5,8,11-tetrakis(trifluoromethyl)-3,6,9,12-tetraoxapentadecan-1-ol",OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C15H3F29O5,812.9444599,M-H
3-(Perfluoro(11-methyldodecyl))-2-hydroxypropyl dihydrogen phosphate,OC(COP(O)(O)=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C16H8F27O5P,822.9605408,M-H
"1,3-bis(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl)urea",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C17H6F30N2O,822.9928277,M-H
"2,4,4,5,7,7,8,10,10,11,13,13,14,14,15,15,15-Heptadecafluoro-2,5,8,11-tetrakis(trifluoromethyl)-3,6,9,12-tetraoxapentadecan-1-oic acid",OC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C15HF29O6,826.9237245,M-H
"5-(Perfluorooctyl)-1,3-bis(bis(trifluoromethyl)hydroxymethyl)benzene",OC(C1=CC(=CC(=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C20H5F29O2,826.9753661,M-H
1-((3-(Dimethylamino)propyl)amino)-(3-(perfluoro-11-methyldodecyl))propan-2-ol,CN(C)CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C21H19F27N2O,827.0993436,M-H
"Bis(2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptyl) (4-methyl-1,3-phenylene)bis(hydrogen carbonimidate)",CC1=C(C=C(C=C1)N=C(O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)N=C(O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C23H14F24N2O4,837.0497529,M-H
"2-Propenoic acid, 2-methyl-, 2-[[[[5-[[[2-[ethyl[(pentadecafluoroheptyl)sulfonyl]amino]ethoxy]carbonyl]amino]-2-methylphenyl]amino]carbonyl]oxy]propyl ester",[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,C27H28F15N3O8S,838.1284785,M-H
"N-[5-(2-Chloro-1,1,2-trifluoroethoxy)-2-hydroxy-4-{2-[3-(pentadecyloxy)phenoxy]butanamido}phenyl]-2,2,3,3,4,4,4-heptafluorobutanamide",CCCCCCCCCCCCCCCOC1=CC(OC(CC)C(=O)NC2=CC(O)=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C2OC(F)(F)C(F)Cl)=CC=C1,C37H47ClF10N2O6,839.2890166,M-H
14:2 Fluorotelomer dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H6F29O4P,842.9467824,M-H
17-H-Perfluoroheptadecanoic acid,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C17H2F32O2,844.9471005,M-H
"5-Hydroxy-3,7-bis{2,2,3,3-tetrafluoro-3-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]propyl}-4,5,6,7-tetrahydro-3H-2,8-benzodioxacycloundecine-1,9-dione",OC1CC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)OC(=O)C2=CC=CC=C2C(=O)OC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)C1,C25H16F22O7,845.0471924,M-H
Perfluoropentadecanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15HF31O3S,848.9078581,M-H
(2-Carboxylatoethyl)dimethyl(((perfluorododecyl)-2-hydroxypropyl)amino)propylammonium,[H]N(CCC[N+]([H])(CC)CCC([O-])=O)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C23H23F25N2O3,849.1236667,M-H
2-[[[[2-Methyl-5-[[[4-[methyl[(pentadecafluoroheptyl)sulfonyl]amino]butoxy]carbonyl]amino]phenyl]amino]carbonyl]oxy]propyl-2-methylpropenoate,CC(COC(=O)C(C)=C)O\C(O)=N\C1=C(C)C=CC(=C1)\N=C(/O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C28H30F15N3O8S,852.1441286,M-H
"p-((Perfluoro-4-ethyl-3,4-dimethylhex-2-en-2-yl)oxy)-N-(3-(triethoxysilyl)propyl)benzenesulfonamide",[H]N(CCC[Si](OCC)(OCC)OCC)S(=O)(=O)C1=CC=C(OC(=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)C=C1,C25H26F19NO6SSi,856.0873904,M-H
"Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)stannane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[SnH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H13F27Sn,860.953533,M-H
Perfluoroheptadecanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C17HF33O2,862.9376787,M-H
"1,1,2,2-Tetrahydroperfluoro-1-octadecanol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H5F33O,862.9740642,M-H
"N,N'-(Propane-1,3-diyl)bis(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanamide)",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C19H8F30N2O2,865.0033924,M-H
12:2 Fluorotelomer sulfonamido betaine,[H]N(CCC[N+](C)(C)CC([O-])=O)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C21H19F25N2O4S,869.0593523,M-H
3-(Perfluorotetradecyl)-2-hydroxypropyl dihydrogen phosphate,OC(COP(O)(O)=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C17H8F29O5P,872.9573471,M-H
12:2 Fluorotelomer thioether amido amine carboxylate,C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,C23H21F25N2O3S,879.0800878,M-H
"1,1,3,5,5-Pentamethyl-1,5-bis(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)trisiloxane",C[SiH](O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C21H24F26O2Si3,885.0596119,M-H
12:2 Fluorotelomer thioether amido sulfonic acid,CC(C)(CS(O)(=O)=O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C21H18F25NO4S2,886.0205245,M-H
(2S)-2-Pyrrolidinyl-bis(4-(perfluorohexyl)phenyl)methanol,[H][C@]1(CCCN1)C(O)(C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C29H17F26NO,888.0822164,M-H
"2-Propenoic acid, 2-methyl-, 2-[[[[5-[[[2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethoxy]carbonyl]amino]-2-methylphenyl]amino]carbonyl]oxy]propyl ester",[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,C28H28F17N3O8S,888.1252848,M-H
"3,6-Bis(tridecafluorohexyl)benzene-1,2,4,5-tetracarboxylic acid",OC(=O)C1=C(C(O)=O)C(=C(C(O)=O)C(C(O)=O)=C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C22H4F26O8,888.9418193,M-H
7:2 Fluorotelomer phosphate diester,OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H9F30O4P,888.9686607,M-H
6:2/8:2 Fluorotelomer phosphate diester,OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H9F30O4P,888.9686607,M-H
"6,6-Bis(hydroxymethyl)-4,8-bis{2,2,3,3-tetrafluoro-3-[(1,1,1,2,3,3,3-heptafluoropropan-2-yl)oxy]propyl}-3,9-dioxabicyclo[9.2.2]pentadeca-1(13),11,14-triene-2,10-dione",OCC1(CO)CC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)OC(=O)C2=CC=C(C=C2)C(=O)OC(CC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)C1,C27H20F22O8,889.0734072,M-H
(Perfluoro-13-methyltetradecyl)ethyl dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C17H6F31O4P,892.9435887,M-H
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18-tetratriacontafluorooctadecanoic acid",[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,C18H2F34O2,894.9439068,M-H
3-(Perfluoro(13-methyl)tetradecyl)-2-hydroxypropyl acrylate,OC(COC(=O)C=C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C21H9F31O3,896.9983872,M-H
Perfluorohexadecanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16HF33O3S,898.9046644,M-H
"1h,1h-perfluorooctadecan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H3F35O,898.9552204,M-H
"Octanamide, N,N'-(1,2-phenylene)bis(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluoro-",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C22H6F30N2O2,898.9877423,M-H
(2-Carboxylatoethyl)-3-((perfluoro-11-methyldodecyl)-2-hydroxypropyl)aminopropyldimethylammonium,C[N+](C)(CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CCC([O-])=O,C24H23F27N2O3,899.120473,M-H
Bis(heptadecafluorooctyl)phosphinic acid,OP(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16HF34O2P,900.9098438,M-H
2-[[[[5-[[[4-[[(Heptadecafluorooctyl)sulfonyl]methylamino]butoxy]carbonyl]amino]-2-methylphenyl]amino]carbonyl]oxy]propyl-2-methylpropenoate,CC(COC(=O)C(C)=C)O\C(O)=N\C1=C(C)C=CC(=C1)\N=C(/O)OCCCCNCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C29H30F17N3O8S,902.1409349,M-H
"N,N'-[Phosphinicobis(oxy-2,1-ethanediyl)]bis[N-ethyl-perfluoropentanesulfonamide]",CCN(CCOP(O)(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H19F22N2O8PS2,902.9896345,M-H
"32-(Perfluorooctyl)-2,5,8,11,14,17,20,23,26,29-decaoxadotriacontan-31-ol",COCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C30H45F17O11,903.261761,M-H
"(1R,2R)-N,N'-bis(Perfluorooctanoyl)-1,2-cyclohexanediamine",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N[C@@H]1CCCC[C@H]1NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C22H12F30N2O2,905.0346925,M-H
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-N-(26-hydroxy-3,6,9,12,15,18,21,24-octaoxahexacos-1-yl)-N-methyl-1-octanesulfonamide",CN(CCOCCOCCOCCOCCOCCOCCOCCOCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C27H40F17NO11S,908.1977811,M-H
"N,N'-bis(Perfluorooctanoyl)-1,2-cyclohexanediamine",OC(NC1CCCCC1NC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C22H16F30N2O2,909.0659927,M-H
Perfluorostearic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18HF35O2,912.934485,M-H
3-(Perfluoro(13-methyltetradecyl))-2-hydroxypropyl dihydrogen phosphate,OC(COP(O)(O)=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C18H8F31O5P,922.9541534,M-H
"34,34,35,35,36,36,37,37,38,38,39,39-Dodecafluoro-4,8,12,16,20,24,28,32-octaoxanonatriacontane-1,2,6,10,14,18,22,26,30-nonol",OCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C31H52F12O17,923.2940082,M-H
"[1,1,1,2,2,3,3,4,4,14,14,15,15,16,16,17,17,17-Octadecafluoro-10-(4,4,5,5,6,6,7,7,7-nonafluoroheptyl)heptadec-9-en-8-yl]-lambda~2~-stannanyl",FC(F)(CCCC([SnH])C=C(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C24H21F27Sn,941.016133,M-H
16:2 Fluorotelomer dihydrogen phosphate,OP(O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C18H6F33O4P,942.9403951,M-H
Perfluoroheptadecanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C17HF35O3S,948.9014708,M-H
