PREFERRED NAME,SMILES,Formula,Mass,MONOISOTOPIC MASS,M+1,lib_eC,lib_M_eC,lib_MD,lib_MD_eC
"2-(2,2,3,3,4,4,4-Heptafluorobutyl)butanedioic acid",OC(=O)CC(CC(F)(F)C(F)(F)C(F)(F)F)C(O)=O,C8H7F7O4,300.0232562,299.0159758,8.652582634,7.999799033,37.37793594,0.0159758,0.001997025
2-(Perfluorodecyl)ethyl N-1-naphthalenylcarbamate,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)NC1=CC=CC2=CC=CC=C12,C23H12F21NO2,733.0532712,732.0459901,24.87617507,22.99942222,31.8288861,0.0459901,0.00199962
"3-(1,1,2,2-Tetrafluoroethoxy)benzoic acid",OC(=O)C1=CC(OC(F)(F)C(F)F)=CC=C1,C9H6F4O3,238.0253069,237.0180267,9.734155463,8.999773912,26.33599788,0.0180267,0.002003017
"4-(1,1,2,2-Tetrafluoroethoxy)benzoic acid",OC(=O)C1=CC=C(OC(F)(F)C(F)F)C=C1,C9H6F4O3,238.0253069,237.0180267,9.734155463,8.999773912,26.33599788,0.0180267,0.002003017
"2-(1,1,2,2-Tetrafluoroethoxy)benzoic acid",OC(=O)C1=CC=CC=C1OC(F)(F)C(F)F,C9H6F4O3,238.0253069,237.0180267,9.734155463,8.999773912,26.33599788,0.0180267,0.002003017
"2,2,3,3,4,4,4-Heptafluoro-N-(4-methoxy-2-nitrophenyl)butanamide",COC1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=C1)[N+]([O-])=O,C11H7F7N2O4,364.0294042,363.0221239,11.89730112,10.99972367,33.00284032,0.0221239,0.002011314
"1-Cyclohexyl-3-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctylsulfonyl)urea",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NC(=O)NC1CCCCC1,C15H13F17N2O3S,624.037543,623.0302622,16.22359244,14.99962319,41.53639424,0.0302622,0.002017531
"4,4'-Bis(2-hydroxyhexafluoroisopropyl)diphenyl ether",OC(C1=CC=C(OC2=CC=C(C=C2)C(O)(C(F)(F)F)C(F)(F)F)C=C1)(C(F)(F)F)C(F)(F)F,C18H10F12O3,502.0438328,501.0365521,19.46831093,17.99954782,27.83606327,0.0365521,0.002030723
"Aniline, p-((1,1,2,2-tetrafluoroethyl)thio)-",NC1=CC=C(SC(F)(F)C(F)F)C=C1,C8H7F4NS,225.0235331,224.0162531,8.652582634,7.999799033,28.00273509,0.0162531,0.002031689
"4-hydroxy-3-[4,4,4-trifluoro-3-(trifluoromethyl)but-2-en-1-yl]naphthalene-1,2-dione",OC1=C(CC=C(C(F)(F)F)C(F)(F)F)C(=O)C(=O)C2=CC=CC=C12,C15H8F6O3,350.0377634,349.0304831,16.22359244,14.99962319,23.26928342,0.0304831,0.002032258
"Dimethyl (2,2,3,3-tetrafluoro-1-hydroxypropyl)phosphonate",COP(=O)(OC)C(O)C(F)(F)C(F)F,C5H9F4O4P,240.0174583,239.0101784,5.407864146,4.999874396,47.80323654,0.0101784,0.002035731
"2,2,3,3,4,4,4-Heptafluoro-N-(1H-1,2,4-triazol-5-yl)butanamide",FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=NC=NN1,C6H3F7N4O,280.0195083,279.0122279,6.489436976,5.999849275,46.50320618,0.0122279,0.002038035
"N'-(Benzenesulfonyl)-2,2,3,3,3-pentafluoropropanimidohydrazide",FC(F)(F)C(F)(F)C(=N)NNS(=O)(=O)C1=CC=CC=C1,C9H8F5N3O2S,317.0257386,316.0184585,9.734155463,8.999773912,35.11404415,0.0184585,0.002050996
"2,6-Difluoro-N-((2-methyl-4-(1,1,2,2-tetrafluoroethylsulfonyl)phenyl)carbamoyl)benzamide",CC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1)S(=O)(=O)C(F)(F)C(F)F,C17H12F6N2O4S,454.0421972,453.034917,18.3867381,16.99957295,26.64978223,0.034917,0.002053993
"2,6-Difluoro-N-((3-methyl-4-(1,1,2,2-tetrafluoroethylsulfonyl)phenyl)carbamoyl)benzamide",CC1=C(C=CC(NC(=O)NC(=O)C2=C(F)C=CC=C2F)=C1)S(=O)(=O)C(F)(F)C(F)F,C17H12F6N2O4S,454.0421972,453.034917,18.3867381,16.99957295,26.64978223,0.034917,0.002053993
"N3-(2-(((heptadecafluorooctyl)sulfonyl)methylamino)ethyl)-N1-(2-(((heptadecafluorooctyl)sulfonyl)propylamino)ethyl)-4-methyl-1,3-benzenedicarboxamide",CCCN(CCNC(=O)C1=CC=C(C)C(=C1)C(=O)NCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C33H26F34N4O6S2,1284.075086,1283.067804,35.69190337,32.99917101,38.88181929,0.067804,0.002054718
"1-Butanesulfonamide, N-ethyl-1,1,2,2,3,3,4,4,4-nonafluoro-N-(2-hydroxyethyl)-",CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H10F9NO3S,371.0237682,370.0164878,8.652582634,7.999799033,46.2532229,0.0164878,0.002061027
4:2 Fluorotelomer alcohol,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6H5F9O,264.0196688,263.0123882,6.489436976,5.999849275,43.83649924,0.0123882,0.002064752
"3,3,4,4,5,5,6,6,6-Nonafluoro-2-hexanol",CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6H5F9O,264.0196688,263.0123882,6.489436976,5.999849275,43.83649924,0.0123882,0.002064752
(Perfluoro-7-methyloctyl)-2-hydroxypropyl 2-methylprop-2-enoate,CC(=C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C16H11F19O3,612.0404804,611.0331993,17.30516527,15.99959807,38.19053434,0.0331993,0.002075008
"5-(Heptafluoropropyl)-6-methylpyrimidine-2,4(1H,3H)-dione",CC1=C(C(=O)NC(=O)N1)C(F)(F)C(F)(F)C(F)(F)F,C8H5F7N2O2,294.0239249,293.0166446,8.652582634,7.999799033,36.6280007,0.0166446,0.002080627
Hexafluoroglutaramide,NC(=O)C(F)(F)C(F)(F)C(F)(F)C(N)=O,C5H4F6N2O2,238.0176967,237.0104164,5.407864146,4.999874396,47.40327409,0.0104164,0.002083332
"1,1'-(Oxybis((1-methylethylene)oxy))bis(3-(perfluorododecyl)propan-2-ol)",CC(COCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(C)COCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C36H24F50O5,1486.082535,1485.075252,38.93662185,35.99909565,41.25312665,0.075252,0.002090386
"5,7-Bis(pentafluoroethyl)-1,8-naphthyridin-2-amine",NC1=NC2=C(C=C1)C(=CC(=N2)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C12H5F10N3,381.0323794,380.0250988,12.97887395,11.99969855,31.6695538,0.0250988,0.002091619
"3,3,3-Trifluoro-N-(4-nitrophenyl)-2-(trifluoromethyl)propanamide",[O-][N+](=O)C1=CC=C(NC(=O)C(C(F)(F)F)C(F)(F)F)C=C1,C10H6F6N2O3,316.0282614,315.020981,10.81572829,9.999748791,31.50288948,0.020981,0.002098153
"2,2,3,3,4,4,4-Heptafluoro-1-methoxybutan-1-ol",COC(O)C(F)(F)C(F)(F)C(F)(F)F,C5H5F7O2,230.0177769,229.0104965,5.407864146,4.999874396,45.80324992,0.0104965,0.002099353
(2S)-2-Pyrrolidinyl-bis(4-(perfluorooctyl)phenyl)methanol,[H][C@]1(CCCN1)C(O)(C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C33H17F34NO,1089.076724,1088.069442,35.69190337,32.99917101,32.97262957,0.069442,0.002104356
"2,2,3,3,4,4,5,5,5-Nonafluoro-N-phenylpentanamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=CC=C1,C11H6F9NO,339.0305678,338.0232873,11.89730112,10.99972367,30.73016172,0.0232873,0.00211708
NSC162215,CCC(C(=O)C1=CC=CS1)C(O)(C(F)(F)F)C(F)(F)F,C11H10F6O2S,320.0305699,319.0232897,11.89730112,10.99972367,29.00284582,0.0232897,0.002117299
"2-Hydroxy-2-methyl-5,5-bis(trifluoromethyl)oxolan-3-one",CC1(O)OC(CC1=O)(C(F)(F)F)C(F)(F)F,C7H6F6O3,252.0221134,251.014833,7.571009805,6.999824154,35.8601627,0.014833,0.002119053
"2,2,3,3,4,4,4-Heptafluoro-1-phenylbutyl hydrogen phenylphosphonate",OP(=O)(OC(C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=CC=C1,C16H12F7O3P,416.0412284,415.0339484,17.30516527,15.99959807,25.94027342,0.0339484,0.002121828
3-{[3-(Dimethylamino)-2-hydroxypropyl][(heptadecafluorooctyl)sulfonyl]amino}-1-propanesulfonic acid,CN(C)CC(O)CN(CCCS(O)(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H19F17N2O6S2,722.0413081,721.0340275,17.30516527,15.99959807,45.06575881,0.0340275,0.002126772
3-{[3-(Dimethylamino)propyl][(heptadecafluorooctyl)sulfonyl]amino}-2-hydroxy-1-propanesulfonic acid,CN(C)CCCN(CC(O)CS(O)(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H19F17N2O6S2,722.0413081,721.0340275,17.30516527,15.99959807,45.06575881,0.0340275,0.002126772
1-Phenoxy(3-(perfluoro-7-methyloctyl)propan-2-ol),OC(COC1=CC=CC=C1)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C18H11F19O2,620.0455658,619.0382847,19.46831093,17.99954782,34.39187977,0.0382847,0.002126981
N-[6-(Heptafluoropropyl)-2-oxo-2H-pyran-3-yl]benzamide,FC(F)(F)C(F)(F)C(F)(F)C1=CC=C(NC(=O)C2=CC=CC=C2)C(=O)O1,C15H8F7NO3,383.0392407,382.0319603,16.22359244,14.99962319,25.46943717,0.0319603,0.00213074
"N-(2,3-Dihydroxypropyl)-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-propyloctane-1-sulfonamide",CCCN(CC(O)CO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H14F17NO4S,615.0372087,614.0299279,15.14201961,13.99964831,43.86038237,0.0299279,0.002137761
"2-(Heptadecafluorooctyl)butane-1,4-diol",OCCC(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F17O2,508.0331093,507.0258283,12.97887395,11.99969855,42.2532138,0.0258283,0.002152412
"N-(3-Benzoylphenyl)-1,2,2,2-tetrafluoroethane-1-sulfonamide",FC(C(F)(F)F)S(=O)(=O)NC1=CC=CC(=C1)C(=O)C1=CC=CC=C1,C15H11F4NO3S,361.0395771,360.032297,16.22359244,14.99962319,24.0027561,0.032297,0.002153187
"4,4'-(1,1,1,3,3,3-Hexafluoropropane-2,2-diyl)bis(2-fluorophenol)",OC1=C(F)C=C(C=C1)C(C1=CC(F)=C(O)C=C1)(C(F)(F)F)C(F)(F)F,C15H8F8O2,372.0396553,371.0323748,16.22359244,14.99962319,24.73611305,0.0323748,0.002158374
"Bis(2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptyl) (4-methyl-1,3-phenylene)bis(hydrogen carbonimidate)",CC1=C(C=C(C=C1)N=C(O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)N=C(O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C23H14F24N2O4,838.0570342,837.0497529,24.87617507,22.99942222,36.39438178,0.0497529,0.002163224
4-Amino-2-(heptafluoropropyl)pyrimidine-5-carbonitrile,NC1=NC(=NC=C1C#N)C(F)(F)C(F)(F)C(F)(F)F,C8H3F7N4,288.0245936,287.0173133,8.652582634,7.999799033,35.87806545,0.0173133,0.002164217
"Methyl 2,2,3,3,4,4,4-heptafluorobutanimidate",COC(=N)C(F)(F)C(F)(F)C(F)(F)F,C5H4F7NO,227.0181113,226.0108309,5.407864146,4.999874396,45.20330173,0.0108309,0.002166234
"2,2,3,3,4,4,4-Heptafluoro-N-methylbutanamide",CNC(=O)C(F)(F)C(F)(F)C(F)(F)F,C5H4F7NO,227.0181113,226.0108309,5.407864146,4.999874396,45.20330173,0.0108309,0.002166234
"2-Chloro-6-ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)aniline",CCC1=C(N)C(Cl)=CC(=C1)C(F)(C(F)(F)F)C(F)(F)F,C11H9ClF7N,323.0311745,322.0238941,11.89730112,10.99972367,29.27563489,0.0238941,0.002172245
"5-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-1,3-dihydro-2H-benzimidazol-2-one",FC(F)(F)C(F)(C1=CC=C2NC(=O)NC2=C1)C(F)(F)F,C10H5F7N2O,302.0290103,301.0217299,10.81572829,9.999748791,30.1029292,0.0217299,0.002173045
"(2Z)-4,4,5,5,6,6,6-Heptafluoro-3-phenylhex-2-enoic acid",OC(=O)\C=C(\C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)F,C12H7F7O2,316.033427,315.0261466,12.97887395,11.99969855,26.25283838,0.0261466,0.002178938
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoro-N-(propan-2-yl)nonanamide",CC(C)NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H8F17NO,505.0334436,504.0261627,12.97887395,11.99969855,42.00323538,0.0261627,0.00218028
"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluoro-N-(2-oxocyclooctyl)octane-1-sulfonamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NC1CCCCCCC1=O,C16H14F17NO3S,623.042294,622.0350133,17.30516527,15.99959807,38.87816498,0.0350133,0.002188386
3-(Perfluorohexyl)-5-phenyl-1H-pyrazole,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=NNC(=C1)C1=CC=CC=C1,C15H7F13N2,462.0401651,461.0328844,16.22359244,14.99962319,30.73629775,0.0328844,0.002192348
"1,3-Bis(2-(perfluoro-7-methyloctyl)-1-ethylsulfanyl)propan-2-yl {4-methyl-3-[(2-methylaziridine-1-carbonyl)amino]phenyl}carbamate",CC1CN1C(=O)NC1=CC(NC(=O)OC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)=CC=C1C,C37H27F38N3O3S2,1347.088706,1346.081424,40.01819468,36.99907053,36.38149296,0.081424,0.002200704
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluoro-N-(2-hydroxypropyl)octanamide",CC(O)CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H8F15NO2,471.0315518,470.0242709,11.89730112,10.99972367,42.7305526,0.0242709,0.002206501
2-(HEXAFLUORO-2-HYDROXY-2-PROPYL)PHENOL,OC1=CC=CC=C1C(O)(C(F)(F)F)C(F)(F)F,C9H6F6O2,260.0271988,259.0199184,9.734155463,8.999773912,28.78071393,0.0199184,0.002213211
"2-(1,1,2,3,3,3-Hexafluoropropoxy)phenol",OC1=CC=CC=C1OC(F)(F)C(F)C(F)(F)F,C9H6F6O2,260.0271988,259.0199184,9.734155463,8.999773912,28.78071393,0.0199184,0.002213211
6-[(Nonadecafluorononyl)oxy]hexanoic acid,OC(=O)CCCCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H11F19O3,600.0404804,599.0331993,16.22359244,14.99962319,39.93654986,0.0331993,0.002213342
5-fluoro-2-methyl-6-(pentafluoroethyl)pyrimidin-4(1h)-one,CC1=NC(=O)C(F)=C(N1)C(F)(F)C(F)(F)F,C7H4F6N2O,246.0227821,245.0155017,7.571009805,6.999824154,35.00309384,0.0155017,0.002214584
"2,4,6-Pyridinetriethanol, beta,beta,beta',beta',beta'',beta''-hexa(trifluoromethyl)-",OCC(C1=CC(=NC(=C1)C(CO)(C(F)(F)F)C(F)(F)F)C(CO)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C17H11F18NO3,619.0451512,618.0378702,18.3867381,16.99957295,36.35608213,0.0378702,0.002227715
"Butanamide, N,N'-(1,1'-biphenyl)-4,4'-diylbis(2,2,3,3,4,4,4-heptafluoro-",FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=C(C=C1)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C20H10F14N2O2,576.0518726,575.0445919,21.63145659,19.99949758,28.75295189,0.0445919,0.002229651
"N,N'-(5-{[1,1,1,4,5,5,5-Heptafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-4-(trifluoromethyl)pent-2-en-2-yl]oxy}-1,3-phenylene)diacetamide",CC(=O)NC1=CC(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)=CC(NC(C)=O)=C1,C19H11F17N2O3,638.049822,637.042541,20.54988376,18.9995227,33.52939708,0.042541,0.002239056
"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Hexadecafluoro-2-methyldecan-2-ol",CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C11H8F16O,460.0319664,459.0246855,11.89730112,10.99972367,41.73056517,0.0246855,0.002244193
5-(Tridecafluorohexyl)uridine,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H11F13N2O6,562.0409529,561.0336722,16.22359244,14.99962319,37.40318441,0.0336722,0.00224487
Thiobenzyl N-heptafluorobutyrylanthranilate,FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=CC=C1C(=O)SCC1=CC=CC=C1,C18H12F7NO2S,439.0476972,438.0404169,19.46831093,17.99954782,24.33619006,0.0404169,0.00224544
Nifluridide,NC1=C(NC(=O)C(F)(F)C(F)F)C=C(C=C1[N+]([O-])=O)C(F)(F)F,C10H6F7N3O3,349.0297386,348.0224582,10.81572829,9.999748791,34.8031201,0.0224582,0.002245876
3-Perfluorohexyl-2-hydroxypropyl acrylate,OC(COC(=O)C=C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F13O3,448.034411,447.0271303,12.97887395,11.99969855,37.25319669,0.0271303,0.002260915
"4,4,5,5,6,6,7,7,8,8,9,9,9-Tridecafluoro-2-hydroxynonyl prop-2-enoate",OC(COC(=O)C=C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F13O3,448.034411,447.0271303,12.97887395,11.99969855,37.25319669,0.0271303,0.002260915
"1-Cyclohexene-1-carbonitrile, 2-amino-3,3,4,4,5,5-hexafluoro-6-imino-",NC1=C(C#N)C(=N)C(F)(F)C(F)(F)C1(F)F,C7H3F6N3,243.0231164,242.0158361,7.571009805,6.999824154,34.57455941,0.0158361,0.002262357
3-(Perfluoropentyl)-5-methylpyrazole,CC1=CC(=NN1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H5F11N2,350.0277086,349.020428,9.734155463,8.999773912,38.78102177,0.020428,0.002269835
"5-[1,2,2,2-Tetrafluoro-1-(heptafluoropropoxy)ethyl]uridine",OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C14H11F11N2O7,528.0390611,527.0317805,15.14201961,13.99964831,37.64607288,0.0317805,0.002270093
"3-(Ethylsulfanyl)-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2-methylbenzoic acid",CCSC1=C(C)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,C13H11F7O2S,364.0367981,363.0295179,14.06044678,12.99967343,27.92604906,0.0295179,0.002270665
"2-Ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-(methylsulfanyl)benzoic acid",CCC1=C(SC)C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F,C13H11F7O2S,364.0367981,363.0295179,14.06044678,12.99967343,27.92604906,0.0295179,0.002270665
2-(Heptafluoropropyl)-1H-pyrrole,FC(F)(F)C(F)(F)C(F)(F)C1=CC=CN1,C7H4F7N,235.0231967,234.0159163,7.571009805,6.999824154,33.43168502,0.0159163,0.002273814
"4-Hepten-3-one, 1,1,2,2-tetrafluoro-5-mercapto-",CCC(S)=CC(=O)C(F)(F)C(F)F,C7H8F4OS,216.0231988,215.0159187,7.571009805,6.999824154,30.71733146,0.0159187,0.002274157
"2,2,3,3,4,4,5,5-Octafluoropentyl 4-hydroxybenzoate",OC1=CC=C(C=C1)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,C12H8F8O3,352.0345699,351.0272894,12.97887395,11.99969855,29.25300898,0.0272894,0.002274174
"1-Propanol, 3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)thio]-",OCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H11F13OS,438.0323028,437.0250223,11.89730112,10.99972367,39.73054555,0.0250223,0.002274812
"2,2,3,4,4,5,5,6,6,7,7,8,9,9-Tetradecafluorodecane-1,10-diol",OCC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)CO,C10H8F14O2,426.0300746,425.0227938,10.81572829,9.999748791,42.5033471,0.0227938,0.002279437
"Methyl 4,4,5,5,6,6,6-heptafluoro-3,3-dihydroxyhexanoate",COC(=O)CC(O)(O)C(F)(F)C(F)(F)C(F)(F)F,C7H7F7O4,288.0232562,287.0159758,7.571009805,6.999824154,41.0033123,0.0159758,0.002282314
6-fluoro-2-(pentafluoroethyl)-1h-benzimidazole,FC1=CC2=C(C=C1)N=C(N2)C(F)(F)C(F)(F)F,C9H4F6N2,254.0278674,253.0205871,9.734155463,8.999773912,28.11410482,0.0205871,0.002287513
"2,2,3,3-Tetrafluoro-2,3-dihydro-1,4-benzodioxin-5-amine",NC1=C2OC(F)(F)C(F)(F)OC2=CC=C1,C8H5F4NO2,223.0256413,222.0183611,8.652582634,7.999799033,27.75299232,0.0183611,0.002295195
"2,2,3,3-Tetrafluoro-2,3-dihydro-1,4-benzodioxin-6-amine",NC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1,C8H5F4NO2,223.0256413,222.0183611,8.652582634,7.999799033,27.75299232,0.0183611,0.002295195
"2,2,4,4-Tetrafluoro-2H,4H-1,3-benzodioxin-6-amine",NC1=CC2=C(OC(F)(F)OC2(F)F)C=C1,C8H5F4NO2,223.0256413,222.0183611,8.652582634,7.999799033,27.75299232,0.0183611,0.002295195
3-(Heptafluoropropyl)-4-nitro-5-phenylpyrazole,[O-][N+](=O)C1=C(NN=C1C1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)F,C12H6F7N3O2,357.034824,356.0275436,12.97887395,11.99969855,29.6697073,0.0275436,0.002295358
"2,2,3,3,4,4,4-Heptafluoro-N-(2,2,3,3,4,4,4-heptafluorobutanoyl)-N-[2-(3-hydroxy-4-methoxyphenyl)ethyl]butanamide",COC1=C(O)C=C(CCN(C(=O)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C17H11F14NO4,559.0464529,558.0391721,18.3867381,16.99957295,32.82665829,0.0391721,0.002304299
"1,3-Bis[(3,3,4,4,4-pentafluorobutyl)sulfanyl]propan-2-ol",OC(CSCCC(F)(F)C(F)(F)F)CSCCC(F)(F)C(F)(F)F,C11H14F10OS2,416.0326393,415.025359,11.89730112,10.99972367,37.73052591,0.025359,0.002305422
6:2 Fluorotelomer sulfinyl amido sulfonic acid,CC(C)(CS(O)(=O)=O)NC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H18F13NO5S2,603.0418815,602.0346012,16.22359244,14.99962319,40.13664835,0.0346012,0.002306805
"4,4'-Bis(2-hydroxyhexafluoroisopropyl)diphenyl",OC(C1=CC=C(C=C1)C1=CC=C(C=C1)C(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C18H10F12O2,486.0489182,485.0416375,19.46831093,17.99954782,26.94743458,0.0416375,0.002313253
"4,4,5,5,5-Pentafluoropentane-1-thiol",FC(F)(F)C(F)(F)CCCS,C5H7F5S,194.0188623,193.0115822,5.407864146,4.999874396,38.60328619,0.0115822,0.002316498
"7-(Heptafluoropropyl)-7-hydroxy-4,9-dimethoxy-6,7-dihydro-5H-furo[3,2-g][1]benzopyran-5-one",COC1=C2OC=CC2=C(OC)C2=C1OC(O)(CC2=O)C(F)(F)C(F)(F)C(F)(F)F,C16H11F7O6,432.0443856,431.0371052,17.30516527,15.99959807,26.94049584,0.0371052,0.002319133
"2,4,6-Heptanetriol, 2,6-bis(trifluoromethyl)-1,1,1,7,7,7-hexafluoro-",OC(CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,C9H8F12O3,392.0281828,391.0209021,9.734155463,8.999773912,43.44785835,0.0209021,0.002322514
"1-(4-Chlorophenyl)-4,4,4-trifluoro-2-methyl-3-(trifluoromethyl)butane-1,3-diol",CC(C(O)C1=CC=C(Cl)C=C1)C(O)(C(F)(F)F)C(F)(F)F,C12H11ClF6O2,336.0351766,335.0278963,12.97887395,11.99969855,27.91969273,0.0278963,0.00232475
Perfluorooctanesulfonamido amine oxide,CN(C)(=O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H13F17N2O3S,600.037543,599.0302622,14.06044678,12.99967343,46.08040852,0.0302622,0.00232792
